MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT307411,491346.0,3,4.0,1826 Juniper Ct,84005,1798.0,6406.0,2014.0,7.0,273.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/95788338,40.30851,-111.938779,Eagle Mountain,False
UT638000,601585.0,5,4.0,6174 Juniper Ct,84005,3631.0,4190.0,2021.0,36.0,166.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/29926387,40.315726,-112.014901,Eagle Mountain,False
UT822125,638726.0,3,3.0,8312 Aspen Way,84005,3656.0,11106.0,2014.0,76.0,175.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/27587762,40.273926,-111.938657,Eagle Mountain,False
UT497710,413391.0,4,3.5,2854 Valley View Dr,84005,1676.0,4450.0,2023.0,69.0,247.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/14877604,40.302342,-111.939751,Eagle Mountain,False
UT224855,550695.0,5,4.0,7462 Elm Blvd,84005,2247.0,8352.0,2019.0,57.0,245.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/96344133,40.316638,-111.947091,Eagle Mountain,False
UT320028,537951.0,5,3.5,1085 Willow Rd,84005,2753.0,10829.0,2000.0,80.0,195.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/73553552,40.316815,-111.966871,Eagle Mountain,False
UT248116,548412.0,4,3.0,7208 Oak Ave,84005,2319.0,9879.0,2008.0,70.0,236.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/78475494,40.322587,-111.967985,Eagle Mountain,False
UT894527,558592.0,3,3.5,6101 Pine St,84005,3130.0,5877.0,2008.0,58.0,178.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/36151650,40.327617,-111.966079,Eagle Mountain,False
UT387576,554450.0,5,3.0,2006 Cedar St,84005,2024.0,7762.0,1999.0,77.0,274.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/67685109,40.321324,-111.96095,Eagle Mountain,False
UT436529,377228.0,6,4.0,756 Aspen Way,84005,1541.0,8386.0,2003.0,11.0,245.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/15382852,40.333219,-112.028352,Eagle Mountain,False
UT163933,518190.0,6,3.0,7479 Juniper Ct,84005,2208.0,10143.0,2018.0,73.0,235.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/70841705,40.319981,-111.934191,Eagle Mountain,False
UT501428,675906.0,5,4.0,2488 Oak Ave,84005,2834.0,7409.0,2007.0,26.0,238.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/62169113,40.313001,-111.97144,Eagle Mountain,False
UT922531,434393.0,4,2.0,5024 Juniper Ct,84005,1833.0,6280.0,2002.0,65.0,237.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39832688,40.318496,-111.951853,Eagle Mountain,False
UT468730,490357.0,6,2.0,700 Birch Ln,84005,3358.0,10364.0,2006.0,82.0,146.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/73942246,40.278095,-111.992272,Eagle Mountain,False
UT686118,410949.0,4,2.0,9637 Mountain Rd,84005,1429.0,11091.0,2005.0,44.0,288.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/68178432,40.291853,-112.02876,Eagle Mountain,False
UT263748,380205.0,3,3.0,5533 Sunset Blvd,84005,1562.0,7911.0,2003.0,7.0,243.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/49509865,40.312192,-111.979027,Eagle Mountain,False
UT228645,583382.0,6,3.5,9321 Maple Dr,84005,2621.0,4224.0,2001.0,33.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/26802290,40.339839,-111.979281,Eagle Mountain,False
UT758463,586810.0,4,2.5,1687 Elm Blvd,84005,2629.0,8005.0,2018.0,36.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/12120973,40.324324,-111.986301,Eagle Mountain,False
UT159162,503239.0,6,2.0,2137 Elm Blvd,84005,2107.0,11114.0,2019.0,84.0,239.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/94393487,40.277233,-111.996028,Eagle Mountain,False
UT503611,502089.0,4,4.0,6142 Juniper Ct,84005,2020.0,11912.0,2011.0,84.0,249.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/35322327,40.317382,-112.005017,Eagle Mountain,False
UT385033,478187.0,6,3.5,6083 Willow Rd,84005,1567.0,7208.0,2014.0,51.0,305.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/37161400,40.287739,-111.977246,Eagle Mountain,False
UT114631,527365.0,5,3.5,7928 Mountain Rd,84005,2991.0,5201.0,2021.0,85.0,176.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/71295941,40.328721,-111.992472,Eagle Mountain,False
UT578085,518106.0,4,3.0,9286 Juniper Ct,84005,2309.0,8577.0,2020.0,39.0,224.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/32966785,40.336195,-111.933007,Eagle Mountain,False
UT967611,460424.0,4,3.0,8235 Maple Dr,84005,1684.0,10645.0,1999.0,37.0,273.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/43817909,40.317477,-112.012707,Eagle Mountain,False
UT162233,527126.0,6,2.0,1488 Juniper Ct,84005,2359.0,11560.0,2022.0,75.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/74004651,40.317309,-111.998033,Eagle Mountain,False
UT834186,499980.0,3,2.0,3164 Birch Ln,84005,3648.0,4413.0,2000.0,60.0,137.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/63583824,40.297087,-112.000604,Eagle Mountain,False
UT585260,449430.0,4,4.0,9145 Juniper Ct,84005,2026.0,6324.0,1999.0,47.0,222.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/69080383,40.3057,-111.975669,Eagle Mountain,False
UT751202,613655.0,4,2.5,5534 Birch Ln,84005,3547.0,7821.0,2009.0,41.0,173.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/10420370,40.339129,-111.980072,Eagle Mountain,False
UT186894,471162.0,5,3.5,8682 Cedar St,84005,2020.0,4786.0,2017.0,63.0,233.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/50616902,40.327866,-111.965626,Eagle Mountain,False
UT882181,404207.0,4,3.5,5673 Lakeside Dr,84005,1846.0,11090.0,2001.0,67.0,219.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/52774118,40.31158,-111.935,Eagle Mountain,False
UT110274,455698.0,5,2.5,592 Oak Ave,84005,2025.0,4897.0,2006.0,44.0,225.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/66920160,40.299459,-112.001478,Eagle Mountain,False
UT916125,511769.0,4,2.5,4781 Spruce Way,84005,2175.0,9321.0,2005.0,2.0,235.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/23631254,40.27403,-111.960723,Eagle Mountain,False
UT692025,445839.0,4,3.5,8263 Valley View Dr,84005,1689.0,11349.0,2008.0,9.0,264.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/24354376,40.281441,-112.027496,Eagle Mountain,False
UT403740,571031.0,4,2.0,6584 Elm Blvd,84005,2810.0,9481.0,2023.0,12.0,203.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/78618852,40.285442,-112.003761,Eagle Mountain,False
UT106391,591844.0,5,3.0,1414 Sunset Blvd,84005,2200.0,10105.0,2007.0,41.0,269.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/70599546,40.299871,-111.983628,Eagle Mountain,False
UT649862,592477.0,4,4.0,2179 Maple Dr,84005,3123.0,6106.0,2004.0,55.0,190.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/83006415,40.345531,-112.026901,Eagle Mountain,False
UT178691,473944.0,4,3.5,8557 Aspen Way,84005,2578.0,10619.0,2002.0,72.0,184.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/34354962,40.310412,-111.968233,Eagle Mountain,False
UT647926,650013.0,5,3.5,9793 Cedar St,84005,2462.0,7348.0,2003.0,20.0,264.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/99784283,40.288787,-111.962169,Eagle Mountain,False
UT795830,514217.0,4,2.0,7552 Elm Blvd,84005,2530.0,4490.0,2002.0,70.0,203.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/34555237,40.27846,-111.955327,Eagle Mountain,False
UT340569,423631.0,4,2.0,1070 Elm Blvd,84005,1775.0,6932.0,2013.0,59.0,239.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/68586614,40.297064,-111.978343,Eagle Mountain,False
UT314849,501343.0,4,2.5,6229 Sunset Blvd,84005,3110.0,6798.0,2009.0,4.0,161.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/24596193,40.335258,-111.969606,Eagle Mountain,False
UT299756,462223.0,4,2.5,8308 Juniper Ct,84005,1649.0,8171.0,2011.0,31.0,280.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/92665252,40.300667,-111.990393,Eagle Mountain,False
UT302354,584044.0,5,2.0,6437 Birch Ln,84005,3131.0,6118.0,2019.0,27.0,187.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39913941,40.3318,-112.025875,Eagle Mountain,False
UT202516,679721.0,5,4.0,5980 Sunset Blvd,84005,3799.0,7697.0,2013.0,79.0,179.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/82223017,40.334216,-112.020005,Eagle Mountain,False
UT324731,582473.0,6,2.0,4726 Spruce Way,84005,3233.0,7423.0,2002.0,82.0,180.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39812595,40.278866,-111.9645,Eagle Mountain,False
UT693382,526354.0,5,3.5,2523 Valley View Dr,84005,2492.0,6615.0,2008.0,73.0,211.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/81176303,40.318693,-111.930444,Eagle Mountain,False
UT372265,458721.0,3,3.0,2879 Willow Rd,84005,2154.0,9569.0,2006.0,47.0,213.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/50876110,40.346728,-112.02842,Eagle Mountain,False
UT802826,669143.0,4,3.5,7481 Willow Rd,84005,3494.0,6443.0,2019.0,44.0,192.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/15624177,40.302171,-111.974242,Eagle Mountain,False
UT837359,435205.0,4,2.5,791 Juniper Ct,84005,2017.0,10126.0,2006.0,28.0,216.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/27137755,40.274076,-111.954899,Eagle Mountain,False
UT784856,550422.0,5,2.5,936 Valley View Dr,84005,2557.0,6006.0,2002.0,69.0,215.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/71509530,40.343864,-111.947323,Eagle Mountain,False
