MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT873271,556644.0,4,2.0,6979 Mountain Rd,84005,2050.0,9847.0,2011.0,49.0,272.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/97393939,40.284117,-112.012179,Eagle Mountain,True
UT889683,613165.0,3,3.5,6593 Mountain Rd,84005,3384.0,10010.0,2004.0,10.0,181.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/75683702,40.274144,-112.027986,Eagle Mountain,True
UT977101,502734.0,5,2.5,5902 Oak Ave,84005,2373.0,4735.0,2013.0,12.0,212.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/13101739,40.33047,-112.014255,Eagle Mountain,True
UT209813,588365.0,5,2.0,614 Juniper Ct,84005,2934.0,10344.0,2016.0,52.0,201.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28244957,40.298003,-111.96339,Eagle Mountain,True
UT632070,389845.0,6,4.0,4976 Valley View Dr,84005,1481.0,4563.0,2023.0,19.0,263.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/46323809,40.301147,-111.967041,Eagle Mountain,True
UT202836,590312.0,5,2.0,8934 Elm Blvd,84005,3164.0,8957.0,2012.0,12.0,187.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29020581,40.289765,-111.936432,Eagle Mountain,True
UT306004,469383.0,4,2.5,2471 Maple Dr,84005,1561.0,7114.0,2022.0,44.0,301.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21918764,40.338734,-111.950183,Eagle Mountain,True
UT370287,569904.0,4,2.0,6945 Pine St,84005,3108.0,6410.0,2022.0,5.0,183.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98023845,40.293786,-111.973224,Eagle Mountain,True
UT681529,413161.0,4,3.0,8600 Mountain Rd,84005,1755.0,7865.0,2012.0,52.0,235.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/88215647,40.286815,-112.016244,Eagle Mountain,True
UT488093,696892.0,5,3.0,9525 Mountain Rd,84005,3460.0,6482.0,2009.0,52.0,201.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29352435,40.29474,-111.973593,Eagle Mountain,True
UT878261,515135.0,4,2.5,5209 Juniper Ct,84005,2110.0,10350.0,2002.0,51.0,244.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/26363390,40.286252,-112.02384,Eagle Mountain,True
UT368687,436909.0,4,2.0,3207 Birch Ln,84005,1841.0,11734.0,2005.0,17.0,237.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92419494,40.295412,-111.986912,Eagle Mountain,True
UT655505,497927.0,4,2.0,7025 Aspen Way,84005,2208.0,10526.0,2020.0,6.0,226.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39831749,40.276635,-111.990974,Eagle Mountain,True
UT786867,375492.0,4,4.0,4912 Aspen Way,84005,1401.0,7513.0,2002.0,25.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/11133783,40.282682,-111.987219,Eagle Mountain,True
UT982277,421911.0,4,4.0,6307 Aspen Way,84005,1796.0,8026.0,2008.0,20.0,235.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/45763852,40.303364,-112.002017,Eagle Mountain,True
UT320739,558372.0,3,4.0,7441 Aspen Way,84005,2836.0,7577.0,2016.0,57.0,197.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50890594,40.340357,-111.961417,Eagle Mountain,True
UT760242,433016.0,3,3.0,7131 Willow Rd,84005,2121.0,10348.0,2005.0,37.0,204.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66077672,40.274583,-111.945906,Eagle Mountain,True
UT176297,515947.0,5,3.0,2503 Maple Dr,84005,2249.0,8418.0,2023.0,56.0,229.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/40481874,40.287014,-111.953148,Eagle Mountain,True
UT589087,593490.0,4,3.5,7581 Birch Ln,84005,3337.0,7745.0,2015.0,45.0,178.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/93071318,40.342668,-111.967225,Eagle Mountain,True
UT472419,365520.0,3,3.5,5463 Aspen Way,84005,1697.0,7276.0,1999.0,42.0,215.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67918461,40.341201,-111.976166,Eagle Mountain,True
UT962693,507343.0,5,3.0,9313 Cedar St,84005,2350.0,7000.0,2005.0,6.0,216.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98793105,40.324356,-112.026892,Eagle Mountain,True
UT796040,467163.0,3,2.5,6628 Sunset Blvd,84005,1846.0,8421.0,2017.0,4.0,253.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/43031533,40.289238,-111.957707,Eagle Mountain,True
UT934524,625531.0,3,3.0,8928 Spruce Way,84005,2558.0,9511.0,2020.0,2.0,245.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68652887,40.303585,-111.975502,Eagle Mountain,True
UT865504,460830.0,3,2.0,9789 Sunset Blvd,84005,2196.0,7458.0,2022.0,35.0,210.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/42880637,40.286898,-112.002926,Eagle Mountain,True
UT469603,422456.0,4,2.0,9944 Pine St,84005,1510.0,10453.0,2020.0,12.0,280.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72993011,40.280287,-111.997216,Eagle Mountain,True
UT760009,441097.0,6,3.5,7471 Oak Ave,84005,1568.0,10613.0,2000.0,59.0,281.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77111604,40.3004,-111.936439,Eagle Mountain,True
UT127420,660238.0,4,4.0,6012 Sunset Blvd,84005,3445.0,7432.0,2017.0,7.0,192.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/38964624,40.316066,-111.967564,Eagle Mountain,True
UT602097,390225.0,4,2.0,1269 Willow Rd,84005,1536.0,11272.0,2001.0,56.0,254.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/94390471,40.298795,-111.982409,Eagle Mountain,True
UT142570,612049.0,4,2.0,3922 Spruce Way,84005,3278.0,5384.0,2000.0,40.0,187.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/87144272,40.318866,-111.967908,Eagle Mountain,True
UT751771,682969.0,4,2.0,4805 Juniper Ct,84005,3598.0,11456.0,2016.0,6.0,190.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/90504805,40.2937,-111.988626,Eagle Mountain,True
UT970049,568978.0,5,3.5,7826 Willow Rd,84005,2517.0,6352.0,2010.0,3.0,226.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29601849,40.297668,-111.982982,Eagle Mountain,True
UT713249,485935.0,4,2.5,5928 Willow Rd,84005,2149.0,8514.0,2015.0,23.0,226.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/74606594,40.333254,-112.000969,Eagle Mountain,True
UT855942,577536.0,5,2.5,4446 Birch Ln,84005,3263.0,6268.0,2020.0,20.0,177.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19574258,40.340265,-111.986015,Eagle Mountain,True
UT310929,633770.0,6,2.0,1551 Pine St,84005,3757.0,7537.0,2000.0,18.0,169.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19495927,40.295763,-111.961441,Eagle Mountain,True
UT994514,422019.0,6,4.0,7185 Valley View Dr,84005,1689.0,6720.0,2012.0,31.0,250.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/97593038,40.315721,-112.026006,Eagle Mountain,True
UT595682,653049.0,5,3.0,4376 Maple Dr,84005,3714.0,9641.0,2019.0,7.0,176.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/23760937,40.292253,-111.950497,Eagle Mountain,True
UT707005,720934.0,5,3.5,457 Oak Ave,84005,3664.0,4649.0,2010.0,7.0,197.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/87772480,40.274267,-112.001702,Eagle Mountain,True
UT793547,503298.0,6,3.5,2911 Mountain Rd,84005,1742.0,10706.0,2012.0,41.0,289.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/48772278,40.329029,-111.961744,Eagle Mountain,True
UT675632,370271.0,5,2.0,8805 Pine St,84005,1531.0,11230.0,2011.0,59.0,242.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/37328061,40.28368,-111.965727,Eagle Mountain,True
UT385408,653736.0,4,4.0,1276 Lakeside Dr,84005,3115.0,8503.0,2021.0,16.0,210.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/16614820,40.304057,-111.964737,Eagle Mountain,True
UT650286,372456.0,3,3.0,4120 Elm Blvd,84005,1586.0,8378.0,2000.0,55.0,235.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/70765363,40.308964,-111.969187,Eagle Mountain,True
UT688575,578296.0,3,3.5,5168 Spruce Way,84005,2841.0,9599.0,2020.0,20.0,204.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/74919817,40.284758,-111.93409,Eagle Mountain,True
UT871603,412724.0,6,2.5,928 Sunset Blvd,84005,1555.0,5592.0,2019.0,20.0,265.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52031651,40.277564,-111.979166,Eagle Mountain,True
UT533331,655931.0,5,4.0,1739 Spruce Way,84005,3057.0,9997.0,2019.0,5.0,215.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/82894963,40.297841,-111.956768,Eagle Mountain,True
UT551619,437158.0,4,4.0,9407 Aspen Way,84005,1956.0,5749.0,2009.0,25.0,223.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39081538,40.346183,-111.959455,Eagle Mountain,True
UT552842,456087.0,4,3.0,5945 Pine St,84005,1630.0,9411.0,2011.0,29.0,280.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59650998,40.319211,-112.006373,Eagle Mountain,True
UT202978,400062.0,4,2.0,2182 Birch Ln,84005,1559.0,6444.0,2008.0,39.0,257.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/35809678,40.300513,-112.001669,Eagle Mountain,True
UT181049,448808.0,5,4.0,1779 Aspen Way,84005,1852.0,9969.0,2005.0,9.0,242.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/62400276,40.273113,-111.987598,Eagle Mountain,True
UT118389,556096.0,5,4.0,4314 Spruce Way,84005,2697.0,10328.0,2020.0,11.0,206.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/22242469,40.318022,-112.00223,Eagle Mountain,True
UT699594,418693.0,6,3.0,7262 Cedar St,84005,1583.0,5669.0,2011.0,25.0,264.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52855031,40.277381,-111.993326,Eagle Mountain,True
UT476973,673825.0,4,3.0,7330 Spruce Way,84005,3325.0,8939.0,2017.0,4.0,203.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59438626,40.313404,-111.990904,Eagle Mountain,True
UT879117,563154.0,4,2.5,2032 Elm Blvd,84005,2849.0,7986.0,2001.0,8.0,198.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/60088843,40.330156,-111.969614,Eagle Mountain,True
UT732012,540202.0,3,2.0,7282 Aspen Way,84005,2113.0,6352.0,2018.0,37.0,256.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50193701,40.303887,-112.008011,Eagle Mountain,True
UT227288,785393.0,6,4.0,8972 Maple Dr,84005,3767.0,8706.0,2015.0,57.0,208.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67921434,40.293953,-111.949571,Eagle Mountain,True
UT190065,617064.0,5,3.0,2340 Spruce Way,84005,2980.0,11941.0,2023.0,34.0,207.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/56096777,40.273791,-111.986246,Eagle Mountain,True
UT429494,535320.0,5,2.5,359 Mountain Rd,84005,3012.0,4019.0,2002.0,8.0,178.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/35491340,40.271982,-111.959376,Eagle Mountain,True
UT928848,476881.0,4,3.5,9592 Valley View Dr,84005,1817.0,11655.0,2012.0,59.0,262.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29382144,40.304402,-112.021856,Eagle Mountain,True
UT143800,569278.0,4,2.0,5267 Juniper Ct,84005,3105.0,10847.0,2011.0,31.0,183.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68294993,40.340668,-111.983003,Eagle Mountain,True
UT268660,608437.0,6,2.0,7786 Spruce Way,84005,2742.0,8234.0,2012.0,43.0,222.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/94474959,40.289525,-112.027178,Eagle Mountain,True
UT126668,682145.0,4,2.5,3268 Juniper Ct,84005,3763.0,8880.0,2000.0,11.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77787207,40.315924,-111.962409,Eagle Mountain,True
UT472297,559952.0,5,3.0,3061 Juniper Ct,84005,2547.0,6953.0,2010.0,34.0,220.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67473207,40.324744,-111.995629,Eagle Mountain,True
UT990691,587088.0,3,2.5,2328 Aspen Way,84005,3027.0,5033.0,2006.0,4.0,194.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92937943,40.274866,-111.935075,Eagle Mountain,True
UT715342,540294.0,4,2.0,2248 Cedar St,84005,2218.0,8571.0,2014.0,37.0,244.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/90964058,40.282248,-111.997588,Eagle Mountain,True
UT544123,400900.0,5,2.5,4768 Lakeside Dr,84005,1496.0,10530.0,2004.0,12.0,268.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/55582380,40.296502,-111.973619,Eagle Mountain,True
UT229957,407286.0,3,2.5,1147 Spruce Way,84005,1707.0,5848.0,2009.0,54.0,239.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19834404,40.323607,-112.004261,Eagle Mountain,True
UT419966,722552.0,3,3.0,8435 Cedar St,84005,3480.0,9736.0,2014.0,3.0,208.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67085545,40.305123,-111.967989,Eagle Mountain,True
UT572087,647929.0,5,3.0,5160 Sunset Blvd,84005,3171.0,9984.0,2000.0,39.0,204.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66056586,40.328736,-111.983296,Eagle Mountain,True
UT347389,510708.0,4,4.0,9160 Cedar St,84005,2275.0,10066.0,2018.0,8.0,224.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34961978,40.339408,-111.992937,Eagle Mountain,True
UT734552,608011.0,4,4.0,5071 Elm Blvd,84005,3074.0,6720.0,2016.0,41.0,198.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86451562,40.33067,-112.009631,Eagle Mountain,True
UT982010,384675.0,5,2.5,3101 Cedar St,84005,1410.0,7136.0,2000.0,29.0,273.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/88295619,40.34938,-112.018848,Eagle Mountain,True
UT285347,407797.0,4,4.0,5197 Juniper Ct,84005,1489.0,7329.0,2000.0,58.0,274.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39782869,40.330349,-112.018012,Eagle Mountain,True
UT327025,504411.0,3,3.0,1626 Spruce Way,84005,2617.0,10833.0,2020.0,39.0,193.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52917232,40.338174,-111.930096,Eagle Mountain,True
UT213610,524394.0,3,2.0,8257 Lakeside Dr,84005,2899.0,11203.0,2006.0,22.0,181.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/27562885,40.336589,-111.988769,Eagle Mountain,True
UT753136,629864.0,3,2.5,7228 Lakeside Dr,84005,3648.0,7312.0,2020.0,5.0,173.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/26051654,40.328421,-112.029807,Eagle Mountain,True
UT515548,588464.0,3,3.5,1556 Sunset Blvd,84005,3223.0,11759.0,2011.0,35.0,183.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/33851917,40.334144,-111.934707,Eagle Mountain,True
UT355382,464739.0,5,4.0,5861 Birch Ln,84005,2017.0,8564.0,2007.0,26.0,230.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/42920864,40.344775,-112.028002,Eagle Mountain,True
UT297266,629413.0,4,2.5,5425 Oak Ave,84005,3356.0,7080.0,2005.0,3.0,188.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34564035,40.308017,-111.988141,Eagle Mountain,True
UT163440,508983.0,3,2.0,2089 Sunset Blvd,84005,2579.0,4005.0,2015.0,34.0,197.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/23647125,40.321063,-111.958252,Eagle Mountain,True
UT528540,625498.0,3,2.0,1308 Sunset Blvd,84005,3382.0,8888.0,2001.0,12.0,185.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50247906,40.311195,-111.93854,Eagle Mountain,True
UT714948,403891.0,4,2.0,7626 Birch Ln,84005,1817.0,9158.0,2009.0,14.0,222.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66120758,40.338083,-111.958711,Eagle Mountain,True
UT311525,425445.0,6,3.5,2713 Maple Dr,84005,1462.0,11747.0,2007.0,0.0,291.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39336723,40.304509,-111.983637,Eagle Mountain,True
UT101467,412440.0,4,3.0,5236 Spruce Way,84005,1538.0,9745.0,2002.0,22.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/58019434,40.335578,-111.932556,Eagle Mountain,True
UT525991,661735.0,3,3.0,2552 Oak Ave,84005,3778.0,4237.0,2007.0,13.0,175.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34414666,40.333948,-112.026068,Eagle Mountain,True
UT708172,419130.0,4,3.5,6567 Maple Dr,84005,1593.0,8536.0,2012.0,4.0,263.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/73347447,40.346951,-111.931311,Eagle Mountain,True
UT410497,683058.0,4,4.0,584 Lakeside Dr,84005,3654.0,9942.0,2015.0,26.0,187.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68366106,40.289914,-111.945061,Eagle Mountain,True
