MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT657206,555493.0,4,3.0,7939 Oak Ave,84045,1707.0,7511.0,2013.0,44.0,325.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/11492182,40.343312,-111.865838,Saratoga Springs,False
UT512040,614184.0,5,3.0,5891 Juniper Ct,84045,3415.0,6276.0,2012.0,21.0,180.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/59802251,40.348039,-111.867642,Saratoga Springs,False
UT246468,411307.0,5,3.5,7859 Sunset Blvd,84045,2480.0,4172.0,2003.0,53.0,166.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/99377611,40.316354,-111.878601,Saratoga Springs,False
UT907032,484410.0,4,4.0,6384 Cedar St,84045,2600.0,6909.0,2010.0,12.0,186.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/62002841,40.31842,-111.86768,Saratoga Springs,False
UT795642,515667.0,5,3.5,4439 Maple Dr,84045,2289.0,10610.0,2020.0,83.0,225.0,75.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/62617494,40.335147,-111.919236,Saratoga Springs,False
UT995664,380357.0,6,3.0,8622 Oak Ave,84045,1838.0,4079.0,1999.0,76.0,207.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/44935740,40.367974,-111.887115,Saratoga Springs,False
UT869941,719662.0,4,3.0,4814 Pine St,84045,3624.0,11169.0,2017.0,10.0,199.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/21421897,40.345763,-111.888862,Saratoga Springs,False
UT362019,657817.0,6,3.0,9503 Birch Ln,84045,3275.0,8342.0,2011.0,70.0,201.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/61542263,40.365981,-111.861394,Saratoga Springs,False
UT328836,733389.0,4,4.0,9946 Willow Rd,84045,2945.0,5121.0,2016.0,10.0,249.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/90757197,40.358262,-111.892976,Saratoga Springs,False
UT323626,603586.0,4,2.5,5930 Maple Dr,84045,2365.0,6417.0,2015.0,64.0,255.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/18199256,40.338043,-111.899193,Saratoga Springs,False
UT926913,719323.0,5,2.0,6777 Aspen Way,84045,3374.0,8432.0,2009.0,7.0,213.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/89234226,40.357086,-111.878835,Saratoga Springs,False
UT601241,445429.0,5,2.5,2630 Juniper Ct,84045,2709.0,6525.0,2006.0,43.0,164.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/47354186,40.31107,-111.908683,Saratoga Springs,False
UT509011,541082.0,3,2.0,8164 Willow Rd,84045,2464.0,4868.0,2014.0,59.0,220.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/58258036,40.316549,-111.918819,Saratoga Springs,False
UT971434,585962.0,5,2.0,6748 Pine St,84045,2481.0,9327.0,2002.0,65.0,236.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/24886438,40.359766,-111.89177,Saratoga Springs,False
UT643081,507291.0,4,2.0,9034 Valley View Dr,84045,1945.0,9377.0,2013.0,37.0,261.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/65961282,40.357809,-111.896649,Saratoga Springs,False
UT918487,478936.0,5,3.5,2743 Willow Rd,84045,1621.0,4950.0,2001.0,82.0,295.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/26411777,40.323958,-111.911394,Saratoga Springs,False
UT986183,690074.0,3,3.5,7896 Mountain Rd,84045,2731.0,6249.0,2015.0,69.0,253.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/34586846,40.341846,-111.900599,Saratoga Springs,False
UT171500,681263.0,5,3.5,4755 Pine St,84045,3530.0,5950.0,2014.0,18.0,193.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/74945096,40.346361,-111.900689,Saratoga Springs,False
UT425382,401436.0,5,3.0,1933 Birch Ln,84045,1553.0,9275.0,2001.0,60.0,258.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/14546772,40.362064,-111.9038,Saratoga Springs,False
UT760724,715119.0,5,3.5,1794 Birch Ln,84045,3459.0,9842.0,2017.0,65.0,207.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/50246339,40.346186,-111.899643,Saratoga Springs,False
UT831842,569000.0,5,2.0,5664 Aspen Way,84045,3386.0,9815.0,2009.0,30.0,168.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/63511084,40.334754,-111.875141,Saratoga Springs,False
UT233636,556621.0,4,4.0,3262 Elm Blvd,84045,2064.0,11510.0,2018.0,66.0,270.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/21882574,40.332451,-111.90625,Saratoga Springs,False
UT386558,546548.0,5,3.0,1108 Birch Ln,84045,2915.0,10149.0,2000.0,80.0,187.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/36527967,40.335553,-111.854091,Saratoga Springs,False
UT593355,451842.0,4,4.0,4328 Sunset Blvd,84045,1796.0,6565.0,2003.0,73.0,252.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/40915142,40.349116,-111.856692,Saratoga Springs,False
UT819291,613673.0,5,2.0,6563 Willow Rd,84045,3219.0,4861.0,2011.0,68.0,191.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/69725893,40.362049,-111.891527,Saratoga Springs,False
UT201670,679001.0,5,3.0,3257 Sunset Blvd,84045,3081.0,8917.0,2003.0,57.0,220.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/97903809,40.337234,-111.903731,Saratoga Springs,False
UT640659,523305.0,4,3.5,9557 Spruce Way,84045,2250.0,11328.0,2007.0,24.0,233.0,75.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/85262065,40.32487,-111.887165,Saratoga Springs,False
UT366798,544497.0,5,3.0,7816 Aspen Way,84045,1563.0,11801.0,2015.0,71.0,348.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/27078918,40.3242,-111.862115,Saratoga Springs,False
UT294719,705789.0,5,3.0,5175 Birch Ln,84045,3729.0,5841.0,2002.0,32.0,189.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/11634448,40.354761,-111.877793,Saratoga Springs,False
UT563858,612009.0,3,2.0,9352 Valley View Dr,84045,2469.0,5891.0,2015.0,47.0,248.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/14672088,40.358994,-111.865649,Saratoga Springs,False
UT472623,675289.0,3,2.5,4385 Aspen Way,84045,3543.0,4299.0,2001.0,28.0,191.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/63614239,40.316317,-111.887382,Saratoga Springs,False
UT672139,671074.0,4,2.5,1482 Birch Ln,84045,3027.0,5130.0,2003.0,28.0,222.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/24063445,40.313994,-111.879367,Saratoga Springs,False
UT385871,691418.0,3,2.5,454 Lakeside Dr,84045,3268.0,8438.0,2013.0,14.0,212.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/30815248,40.345666,-111.906948,Saratoga Springs,False
UT840947,542491.0,4,3.5,9385 Willow Rd,84045,3223.0,8374.0,2018.0,86.0,168.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/86265244,40.31877,-111.871209,Saratoga Springs,False
UT170297,448909.0,5,3.5,9600 Maple Dr,84045,1867.0,6967.0,2003.0,13.0,240.0,100.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/88649963,40.35948,-111.913808,Saratoga Springs,False
UT875690,490885.0,5,3.5,7417 Willow Rd,84045,2273.0,6479.0,2006.0,7.0,216.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/85512768,40.32862,-111.874416,Saratoga Springs,False
UT126851,539983.0,4,2.5,1119 Willow Rd,84045,2520.0,10638.0,2022.0,84.0,214.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/32829805,40.318632,-111.861142,Saratoga Springs,False
UT762305,578423.0,6,4.0,3006 Sunset Blvd,84045,2594.0,7680.0,2023.0,49.0,223.0,50.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/65771617,40.365258,-111.919432,Saratoga Springs,False
UT411830,431877.0,5,2.0,506 Spruce Way,84045,1505.0,10466.0,2013.0,39.0,287.0,50.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/64969311,40.319932,-111.88085,Saratoga Springs,False
UT445000,585271.0,3,2.5,607 Cedar St,84045,2711.0,11705.0,2010.0,66.0,216.0,50.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/26672267,40.327083,-111.922392,Saratoga Springs,False
UT117130,330174.0,5,2.0,2535 Cedar St,84045,1770.0,6537.0,2007.0,34.0,187.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/59818675,40.319217,-111.871943,Saratoga Springs,False
UT731889,605872.0,5,2.5,5763 Elm Blvd,84045,3184.0,5621.0,2014.0,11.0,190.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/57273089,40.316929,-111.923241,Saratoga Springs,False
UT248938,658559.0,5,4.0,748 Maple Dr,84045,3039.0,11623.0,2013.0,65.0,217.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/45654984,40.311269,-111.855125,Saratoga Springs,False
UT693240,745896.0,5,2.5,9846 Aspen Way,84045,3614.0,9078.0,2006.0,15.0,206.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/77649667,40.313324,-111.919007,Saratoga Springs,False
UT752664,680827.0,5,4.0,4605 Oak Ave,84045,3187.0,6327.0,1999.0,49.0,214.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/70985868,40.320478,-111.85329,Saratoga Springs,False
UT860713,367165.0,3,3.0,2711 Maple Dr,84045,2279.0,8974.0,2002.0,85.0,161.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/57938930,40.313203,-111.865929,Saratoga Springs,False
UT737281,685456.0,5,3.5,5208 Sunset Blvd,84045,3722.0,8120.0,2022.0,84.0,184.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/75319266,40.345469,-111.882505,Saratoga Springs,False
UT371349,527877.0,5,3.0,7921 Oak Ave,84045,2386.0,11244.0,2009.0,32.0,221.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/78679767,40.350843,-111.86739,Saratoga Springs,False
UT764721,550408.0,4,2.5,3194 Maple Dr,84045,2181.0,6047.0,2011.0,70.0,252.0,75.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/61024400,40.333618,-111.866391,Saratoga Springs,False
UT843354,667221.0,5,3.5,570 Lakeside Dr,84045,3573.0,11931.0,2010.0,55.0,187.0,150.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/34090676,40.329079,-111.854318,Saratoga Springs,False
UT385437,531798.0,3,4.0,604 Cedar St,84045,2289.0,11488.0,2018.0,43.0,232.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/78258000,40.340272,-111.909729,Saratoga Springs,False
UT211759,489558.0,4,2.5,8533 Mountain Rd,84045,1583.0,5445.0,2000.0,12.0,309.0,0.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/74585250,40.3625,-111.882794,Saratoga Springs,False
UT901016,491672.0,4,3.5,1204 Maple Dr,84045,2526.0,5316.0,2001.0,33.0,195.0,50.0,Active,https://www.redfin.com/UT/Saratoga-Springs/home/98507535,40.361068,-111.922396,Saratoga Springs,False
UT868854,527078.0,4,3.0,1850 Pine St,84045,1759.0,5995.0,2022.0,6.0,300.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/94321654,40.341564,-111.884604,Saratoga Springs,True
UT479151,509265.0,4,3.0,309 Cedar St,84045,2406.0,6165.0,2020.0,48.0,212.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/30368007,40.369801,-111.898221,Saratoga Springs,True
UT764216,692191.0,3,3.5,9762 Spruce Way,84045,3618.0,7809.0,2017.0,12.0,191.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/64587888,40.312651,-111.894399,Saratoga Springs,True
UT190258,524911.0,4,2.0,3231 Valley View Dr,84045,2634.0,11078.0,2005.0,26.0,199.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/23593226,40.334076,-111.924951,Saratoga Springs,True
UT187436,762902.0,4,4.0,1208 Spruce Way,84045,3662.0,5788.0,2021.0,26.0,208.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/73932326,40.329436,-111.8525,Saratoga Springs,True
UT804537,468765.0,5,4.0,1852 Oak Ave,84045,1429.0,9307.0,2015.0,49.0,328.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/47428088,40.366919,-111.905148,Saratoga Springs,True
UT850586,352030.0,4,2.0,2626 Spruce Way,84045,1484.0,7620.0,2003.0,16.0,237.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/74222794,40.344612,-111.914851,Saratoga Springs,True
UT948162,604619.0,6,4.0,6592 Valley View Dr,84045,3310.0,4894.0,2002.0,14.0,183.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/71661396,40.358371,-111.907116,Saratoga Springs,True
UT392159,578251.0,5,4.0,8927 Cedar St,84045,2260.0,9687.0,2020.0,20.0,256.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/99352715,40.32022,-111.85285,Saratoga Springs,True
UT120041,625526.0,6,3.5,2822 Mountain Rd,84045,2648.0,10660.0,2005.0,21.0,236.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/53977900,40.368718,-111.922457,Saratoga Springs,True
UT981913,471457.0,3,2.5,6902 Pine St,84045,2427.0,8605.0,2018.0,10.0,194.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/40738443,40.339918,-111.860616,Saratoga Springs,True
UT641234,524189.0,6,3.0,742 Willow Rd,84045,2379.0,5410.0,2002.0,10.0,220.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/24657089,40.33962,-111.873372,Saratoga Springs,True
UT322409,768286.0,5,4.0,200 Valley View Dr,84045,3654.0,5245.0,2006.0,13.0,210.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/20058427,40.368253,-111.863598,Saratoga Springs,True
UT787458,421954.0,6,2.0,643 Pine St,84045,1625.0,7387.0,2006.0,28.0,260.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/56725050,40.332844,-111.851928,Saratoga Springs,True
UT913505,668363.0,4,4.0,9238 Pine St,84045,3253.0,8051.0,2006.0,20.0,205.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/84286563,40.333852,-111.862628,Saratoga Springs,True
UT356326,721317.0,6,4.0,5858 Aspen Way,84045,3535.0,8417.0,2015.0,23.0,204.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/57992482,40.345085,-111.854529,Saratoga Springs,True
UT792700,658090.0,5,3.5,8070 Sunset Blvd,84045,2977.0,5949.0,2021.0,43.0,221.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/80373133,40.317683,-111.919845,Saratoga Springs,True
UT808799,496203.0,3,2.5,315 Lakeside Dr,84045,2348.0,8006.0,2021.0,14.0,211.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/26012123,40.329265,-111.866337,Saratoga Springs,True
UT551515,398101.0,4,3.0,320 Oak Ave,84045,1784.0,6360.0,2017.0,54.0,223.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/50445170,40.321592,-111.886346,Saratoga Springs,True
UT669118,622619.0,3,2.0,8502 Valley View Dr,84045,3038.0,9489.0,2004.0,45.0,205.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/65179847,40.316197,-111.88652,Saratoga Springs,True
UT342567,582359.0,6,4.0,1115 Maple Dr,84045,2525.0,10371.0,2023.0,10.0,231.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/41290816,40.361969,-111.858086,Saratoga Springs,True
UT936245,463349.0,4,2.5,1638 Juniper Ct,84045,1758.0,9221.0,2012.0,18.0,264.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/11271225,40.34536,-111.852256,Saratoga Springs,True
UT984792,465173.0,4,2.0,5237 Lakeside Dr,84045,2263.0,4009.0,2012.0,11.0,206.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/16610295,40.33152,-111.873613,Saratoga Springs,True
UT982903,667822.0,5,3.5,6104 Cedar St,84045,3707.0,11936.0,2016.0,16.0,180.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/93490155,40.33452,-111.891365,Saratoga Springs,True
UT763411,514186.0,4,3.5,2365 Juniper Ct,84045,2036.0,4190.0,2018.0,21.0,253.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/64462326,40.335891,-111.893488,Saratoga Springs,True
UT138111,479382.0,3,3.5,4501 Birch Ln,84045,1828.0,11995.0,2022.0,7.0,262.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/33811684,40.347989,-111.899093,Saratoga Springs,True
UT429809,624578.0,5,2.0,6780 Valley View Dr,84045,3036.0,4254.0,2013.0,0.0,206.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/33293704,40.365606,-111.901072,Saratoga Springs,True
UT500443,546318.0,6,3.5,4483 Willow Rd,84045,1878.0,8131.0,2014.0,26.0,291.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/13560418,40.365967,-111.898679,Saratoga Springs,True
UT963857,714592.0,5,3.5,3887 Elm Blvd,84045,3607.0,4847.0,2017.0,42.0,198.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/95029959,40.33349,-111.92282,Saratoga Springs,True
UT592288,670995.0,5,3.5,810 Lakeside Dr,84045,3461.0,4761.0,2005.0,18.0,194.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/19742449,40.329756,-111.923805,Saratoga Springs,True
UT582551,788122.0,4,4.0,4573 Pine St,84045,3760.0,9467.0,2006.0,51.0,210.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78351116,40.337063,-111.86761,Saratoga Springs,True
UT232068,655429.0,5,2.5,8046 Valley View Dr,84045,3590.0,9822.0,2014.0,22.0,183.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/31622405,40.344076,-111.894314,Saratoga Springs,True
UT814347,460651.0,5,2.5,6304 Oak Ave,84045,1985.0,4945.0,2000.0,54.0,232.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/40206369,40.337709,-111.855545,Saratoga Springs,True
UT402656,557791.0,3,4.0,8940 Birch Ln,84045,1909.0,11813.0,2007.0,14.0,292.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34651554,40.349525,-111.881022,Saratoga Springs,True
UT182684,582529.0,3,3.0,1348 Lakeside Dr,84045,2222.0,6563.0,2016.0,32.0,262.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/84206905,40.343264,-111.927186,Saratoga Springs,True
UT988881,521479.0,4,3.0,209 Sunset Blvd,84045,2527.0,6546.0,2023.0,45.0,206.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/12952899,40.329243,-111.917398,Saratoga Springs,True
UT271063,658602.0,4,2.5,5526 Spruce Way,84045,3511.0,6375.0,2011.0,3.0,188.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/41706016,40.330744,-111.913534,Saratoga Springs,True
UT114607,678002.0,3,3.5,1868 Juniper Ct,84045,3160.0,7689.0,2008.0,55.0,215.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/35141932,40.332716,-111.851941,Saratoga Springs,True
UT170053,620352.0,3,3.5,5979 Cedar St,84045,2946.0,5422.0,2010.0,21.0,211.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34565997,40.315678,-111.912504,Saratoga Springs,True
UT507256,710707.0,6,2.0,9047 Mountain Rd,84045,3508.0,7398.0,2016.0,29.0,203.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/27364756,40.319964,-111.88874,Saratoga Springs,True
UT192613,596072.0,4,3.0,3437 Valley View Dr,84045,2950.0,5679.0,2012.0,37.0,202.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/92120201,40.353387,-111.855106,Saratoga Springs,True
UT858388,517523.0,5,4.0,5539 Birch Ln,84045,2309.0,4411.0,1999.0,38.0,224.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/44075883,40.333346,-111.851825,Saratoga Springs,True
UT561202,556017.0,5,2.5,6848 Elm Blvd,84045,2391.0,6949.0,2012.0,1.0,233.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/47638494,40.322872,-111.911091,Saratoga Springs,True
UT391510,567488.0,5,2.5,1585 Elm Blvd,84045,2640.0,9378.0,2009.0,52.0,215.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/44665095,40.34376,-111.926071,Saratoga Springs,True
UT102834,492259.0,5,4.0,8983 Willow Rd,84045,1613.0,10104.0,2016.0,37.0,305.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/98219559,40.355332,-111.917712,Saratoga Springs,True
UT531818,642319.0,4,2.0,2107 Sunset Blvd,84045,3180.0,6826.0,2020.0,59.0,202.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/40510696,40.325445,-111.924934,Saratoga Springs,True
UT236173,642451.0,6,2.5,8101 Oak Ave,84045,2966.0,6589.0,2023.0,28.0,217.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/40751823,40.359607,-111.91439,Saratoga Springs,True
UT980240,686502.0,4,3.0,6633 Birch Ln,84045,3154.0,10299.0,2014.0,36.0,218.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/39513149,40.36565,-111.884514,Saratoga Springs,True
UT361979,756734.0,6,3.5,1495 Oak Ave,84045,2681.0,9449.0,2008.0,26.0,282.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/39427019,40.345844,-111.857004,Saratoga Springs,True
UT527388,595380.0,4,2.0,7274 Spruce Way,84045,3279.0,10656.0,2010.0,53.0,182.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/18075814,40.350137,-111.887022,Saratoga Springs,True
UT116759,688876.0,3,3.0,2044 Spruce Way,84045,3679.0,11248.0,2003.0,49.0,187.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/64384816,40.313155,-111.879921,Saratoga Springs,True
UT217829,599293.0,5,2.0,6033 Lakeside Dr,84045,2767.0,10569.0,2022.0,54.0,217.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/12268445,40.366731,-111.913851,Saratoga Springs,True
UT286737,594405.0,3,3.5,9599 Pine St,84045,2466.0,11491.0,2020.0,30.0,241.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/30335680,40.333549,-111.865953,Saratoga Springs,True
