MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT802321,734544.0,3,2.0,6425 Mountain Rd,84043,3380.0,5821.0,2000.0,26.0,217.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/95923441,40.399489,-111.897056,Lehi,True
UT554198,587618.0,4,2.5,6063 Willow Rd,84043,2423.0,4188.0,2022.0,33.0,243.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/47778503,40.382584,-111.869404,Lehi,True
UT289719,698773.0,5,3.0,7378 Cedar St,84043,2647.0,8423.0,2018.0,56.0,264.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/75434557,40.399451,-111.839226,Lehi,True
UT971698,623056.0,4,4.0,4655 Aspen Way,84043,1865.0,6039.0,2002.0,15.0,334.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/55212789,40.374979,-111.839769,Lehi,True
UT341927,770740.0,4,2.5,9699 Birch Ln,84043,3776.0,10792.0,2000.0,28.0,204.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/54536370,40.377925,-111.893127,Lehi,True
UT401054,602871.0,3,2.5,3522 Willow Rd,84043,2961.0,5369.0,2002.0,36.0,204.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/76567546,40.416809,-111.851241,Lehi,True
UT434461,623173.0,5,4.0,188 Willow Rd,84043,2192.0,9082.0,2008.0,34.0,284.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/92057159,40.38838,-111.88857,Lehi,True
UT901700,677272.0,5,3.5,7014 Willow Rd,84043,2804.0,8054.0,2019.0,1.0,242.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/79528411,40.419798,-111.860543,Lehi,True
UT550011,573929.0,6,4.0,6655 Willow Rd,84043,2362.0,8895.0,2002.0,17.0,243.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/65992729,40.373368,-111.880825,Lehi,True
UT747718,638654.0,6,3.5,9810 Sunset Blvd,84043,1771.0,4901.0,2019.0,38.0,361.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/92734232,40.409389,-111.895747,Lehi,True
UT911089,770654.0,4,4.0,4013 Lakeside Dr,84043,3499.0,7732.0,1999.0,41.0,220.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/19214596,40.397401,-111.893598,Lehi,True
UT935674,719571.0,3,2.0,4304 Willow Rd,84043,3525.0,9008.0,2017.0,44.0,204.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/78689417,40.425788,-111.827129,Lehi,True
UT870787,675661.0,4,2.5,5663 Lakeside Dr,84043,3403.0,6727.0,2006.0,59.0,199.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/45305480,40.424877,-111.840428,Lehi,True
UT917020,575473.0,3,2.5,3982 Mountain Rd,84043,2284.0,10999.0,2023.0,40.0,252.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/48987149,40.396289,-111.825454,Lehi,True
UT953402,564649.0,5,2.0,7869 Mountain Rd,84043,2015.0,8236.0,2010.0,34.0,280.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/80350731,40.41359,-111.862401,Lehi,True
UT991925,478565.0,3,3.5,4337 Birch Ln,84043,1519.0,6900.0,2005.0,19.0,315.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/34624586,40.385928,-111.866937,Lehi,True
UT678783,653339.0,6,3.5,7857 Willow Rd,84043,3155.0,4246.0,2005.0,22.0,207.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/89526843,40.410628,-111.871327,Lehi,True
UT218508,679696.0,5,2.0,4312 Aspen Way,84043,2186.0,5347.0,2019.0,49.0,311.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/54989349,40.375689,-111.850695,Lehi,True
UT201982,740236.0,4,2.0,2328 Oak Ave,84043,3541.0,7812.0,2009.0,28.0,209.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/41410091,40.400422,-111.871875,Lehi,True
UT816413,766061.0,6,2.0,9906 Oak Ave,84043,3487.0,7200.0,2007.0,42.0,220.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/39536014,40.382791,-111.840298,Lehi,True
UT384527,597365.0,5,3.0,5311 Elm Blvd,84043,1707.0,10972.0,2017.0,7.0,350.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/47882969,40.431837,-111.835895,Lehi,True
UT824044,788858.0,4,3.0,7096 Juniper Ct,84043,3600.0,10287.0,2012.0,7.0,219.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/94848812,40.401143,-111.829932,Lehi,True
UT941261,497542.0,3,2.5,5952 Mountain Rd,84043,1736.0,5271.0,2015.0,12.0,287.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/19237928,40.411354,-111.880576,Lehi,True
UT679935,637512.0,4,4.0,3655 Spruce Way,84043,2576.0,8731.0,2010.0,11.0,247.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/55716925,40.395227,-111.857838,Lehi,True
UT787869,606226.0,5,2.5,9723 Oak Ave,84043,2537.0,7635.0,2000.0,36.0,239.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/85150403,40.390212,-111.882124,Lehi,True
UT350974,768592.0,5,3.0,3777 Mountain Rd,84043,3695.0,4809.0,1999.0,38.0,208.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/52485069,40.384204,-111.896996,Lehi,True
UT491083,681379.0,4,3.0,9930 Willow Rd,84043,2977.0,9327.0,1999.0,33.0,229.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/60941603,40.433831,-111.843374,Lehi,True
UT968632,713805.0,5,2.5,4364 Pine St,84043,3500.0,8297.0,2013.0,17.0,204.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/41337659,40.425963,-111.856081,Lehi,True
UT835166,585598.0,4,4.0,324 Lakeside Dr,84043,2829.0,4699.0,2011.0,34.0,207.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/67546628,40.379328,-111.842086,Lehi,True
UT283979,779104.0,4,4.0,463 Elm Blvd,84043,3380.0,7744.0,2017.0,7.0,231.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/92795957,40.422271,-111.89299,Lehi,True
UT942688,710669.0,4,2.0,9738 Maple Dr,84043,3445.0,9853.0,2021.0,28.0,206.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/56804614,40.399297,-111.820358,Lehi,True
UT549617,622776.0,3,3.0,5324 Cedar St,84043,3463.0,6616.0,2003.0,9.0,180.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/48883370,40.371078,-111.820452,Lehi,True
UT859480,621178.0,4,2.0,3937 Juniper Ct,84043,2387.0,6855.0,2022.0,4.0,260.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/21614402,40.406986,-111.8628,Lehi,True
UT569337,679455.0,4,3.0,8131 Maple Dr,84043,2316.0,4881.0,2022.0,9.0,293.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/95025625,40.379103,-111.830715,Lehi,True
UT643503,911256.0,4,3.5,6209 Cedar St,84043,3763.0,5634.0,2014.0,6.0,242.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/88228702,40.384695,-111.880515,Lehi,True
UT245646,735671.0,5,3.0,6638 Mountain Rd,84043,3215.0,11848.0,2012.0,28.0,229.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/91175673,40.418723,-111.840995,Lehi,True
UT404797,757332.0,4,2.5,6885 Oak Ave,84043,3601.0,8966.0,2003.0,32.0,210.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/42311154,40.388,-111.829662,Lehi,True
UT750275,555113.0,5,2.5,2064 Cedar St,84043,2785.0,5408.0,2003.0,36.0,199.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/66276915,40.432432,-111.834827,Lehi,True
UT858152,754919.0,5,2.5,973 Pine St,84043,3629.0,7862.0,1999.0,26.0,208.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/48932058,40.416002,-111.835058,Lehi,True
UT179980,691693.0,5,2.5,7306 Oak Ave,84043,3127.0,5541.0,2015.0,10.0,221.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/31118622,40.42826,-111.862958,Lehi,True
UT169178,667792.0,4,2.5,315 Birch Ln,84043,3182.0,7541.0,2009.0,1.0,210.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/28510034,40.413063,-111.834401,Lehi,True
UT723787,521913.0,5,3.5,7221 Lakeside Dr,84043,1826.0,5164.0,2003.0,42.0,286.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/44546720,40.430819,-111.844744,Lehi,True
UT502385,537823.0,4,2.0,1386 Elm Blvd,84043,2760.0,8950.0,2002.0,58.0,195.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/59805838,40.395318,-111.889404,Lehi,True
UT863753,695167.0,4,2.0,2698 Lakeside Dr,84043,3155.0,8561.0,2000.0,16.0,220.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/20980196,40.40844,-111.890865,Lehi,True
UT161398,715149.0,6,3.0,7106 Aspen Way,84043,3226.0,9067.0,2015.0,12.0,222.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/73184954,40.406112,-111.838246,Lehi,True
UT414456,764352.0,4,3.5,6265 Elm Blvd,84043,3698.0,7549.0,2016.0,18.0,207.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/89304877,40.433265,-111.849963,Lehi,True
UT131896,546539.0,5,2.5,7836 Birch Ln,84043,2184.0,6287.0,2014.0,12.0,250.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/35091386,40.381544,-111.85845,Lehi,True
UT738478,516074.0,3,2.5,6147 Juniper Ct,84043,2126.0,5996.0,2001.0,13.0,243.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/14644689,40.410464,-111.827419,Lehi,True
UT872066,718607.0,5,3.5,573 Cedar St,84043,3726.0,5721.0,2000.0,29.0,193.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/38084983,40.42281,-111.847233,Lehi,True
UT241096,790219.0,6,2.5,8413 Mountain Rd,84043,3766.0,7435.0,2001.0,47.0,210.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/97599870,40.395903,-111.868308,Lehi,True
UT391573,587844.0,5,3.5,2235 Cedar St,84043,1831.0,7611.0,2017.0,42.0,321.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/38979779,40.430731,-111.866885,Lehi,True
UT861353,703137.0,5,2.0,1446 Cedar St,84043,2308.0,9388.0,2017.0,57.0,305.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/73343596,40.396111,-111.85158,Lehi,True
UT137287,801080.0,6,2.0,8796 Willow Rd,84043,3675.0,4419.0,2006.0,21.0,218.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/85896300,40.382132,-111.839178,Lehi,True
UT956827,543127.0,4,3.0,2028 Willow Rd,84043,1879.0,6253.0,2000.0,29.0,289.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/35586881,40.410883,-111.854852,Lehi,True
UT898289,781526.0,4,2.5,5406 Aspen Way,84043,3279.0,10820.0,2006.0,22.0,238.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/67833684,40.39944,-111.859299,Lehi,True
UT237424,568552.0,3,3.5,4910 Aspen Way,84043,1669.0,11321.0,2019.0,2.0,341.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/28402727,40.371063,-111.841848,Lehi,True
UT225037,559754.0,5,3.0,7717 Aspen Way,84043,1827.0,11447.0,2002.0,23.0,306.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/42598586,40.374889,-111.843579,Lehi,True
UT722672,793808.0,5,2.5,536 Sunset Blvd,84043,3283.0,6450.0,2018.0,15.0,242.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/36647912,40.383669,-111.833572,Lehi,True
UT109087,713196.0,5,2.0,1156 Elm Blvd,84043,2857.0,5097.0,2010.0,28.0,250.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/70514923,40.423853,-111.894996,Lehi,True
UT555247,653960.0,5,2.0,4213 Sunset Blvd,84043,2731.0,5585.0,2002.0,9.0,239.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/88815316,40.432443,-111.839604,Lehi,True
UT159326,679606.0,3,3.5,4784 Lakeside Dr,84043,3455.0,5054.0,2022.0,44.0,197.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/32714457,40.408195,-111.858899,Lehi,True
UT578348,574601.0,5,2.5,7902 Spruce Way,84043,2137.0,11636.0,2011.0,50.0,269.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/36225115,40.37739,-111.894025,Lehi,True
UT415178,647481.0,5,3.0,6096 Mountain Rd,84043,2607.0,11067.0,2015.0,57.0,248.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/83884892,40.407409,-111.845679,Lehi,True
UT735840,696320.0,4,4.0,1572 Oak Ave,84043,2860.0,10484.0,2001.0,5.0,243.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/51653901,40.429892,-111.842677,Lehi,True
UT892636,715063.0,4,4.0,9789 Lakeside Dr,84043,3175.0,9838.0,2008.0,7.0,225.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/56175693,40.422463,-111.85811,Lehi,True
UT539865,649228.0,6,2.5,4653 Willow Rd,84043,2197.0,6745.0,2014.0,57.0,296.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/73516424,40.390377,-111.836496,Lehi,True
UT677591,712874.0,4,2.0,9648 Spruce Way,84043,2920.0,7805.0,2015.0,50.0,244.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/22382699,40.378672,-111.87598,Lehi,True
UT640293,659777.0,5,3.5,9897 Birch Ln,84043,2476.0,10731.0,2000.0,35.0,266.0,100.0,Sold,https://www.redfin.com/UT/Lehi/home/88479086,40.433048,-111.883847,Lehi,True
UT986432,767216.0,5,3.5,611 Oak Ave,84043,2700.0,10514.0,2014.0,19.0,284.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/42870156,40.429786,-111.871941,Lehi,True
UT307810,710925.0,5,2.5,5108 Sunset Blvd,84043,3470.0,8150.0,2022.0,31.0,205.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/69271403,40.37376,-111.867196,Lehi,True
UT315041,673661.0,5,3.0,4277 Willow Rd,84043,2344.0,10700.0,2018.0,32.0,287.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/48896365,40.427657,-111.844325,Lehi,True
UT440655,604996.0,5,2.0,5032 Oak Ave,84043,3003.0,6774.0,2004.0,50.0,201.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/77779826,40.376805,-111.832358,Lehi,True
UT763022,709951.0,5,3.5,3168 Spruce Way,84043,3660.0,7308.0,2021.0,31.0,194.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/65042494,40.37443,-111.842327,Lehi,True
UT878715,741792.0,6,3.5,5631 Maple Dr,84043,3229.0,10716.0,2016.0,1.0,230.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/25599411,40.423102,-111.886081,Lehi,True
UT350267,809792.0,4,2.5,4972 Willow Rd,84043,3772.0,7011.0,2000.0,41.0,215.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/26905997,40.407542,-111.870703,Lehi,True
UT198912,684759.0,6,3.0,1941 Spruce Way,84043,2800.0,10017.0,2002.0,46.0,245.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/88966703,40.399018,-111.887327,Lehi,True
UT647784,684353.0,5,2.5,2955 Valley View Dr,84043,2076.0,7626.0,2022.0,17.0,330.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/56764417,40.43327,-111.845062,Lehi,True
UT637817,726010.0,5,2.0,1556 Willow Rd,84043,3779.0,6382.0,2004.0,6.0,192.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/34814726,40.428751,-111.880146,Lehi,True
UT437292,762526.0,4,2.0,8450 Juniper Ct,84043,2946.0,5750.0,2001.0,8.0,259.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/22893224,40.374034,-111.857969,Lehi,True
UT265858,592187.0,4,4.0,6805 Mountain Rd,84043,1979.0,8853.0,2010.0,50.0,299.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/21554034,40.413126,-111.836654,Lehi,True
UT864884,599914.0,5,3.0,3936 Cedar St,84043,2161.0,7837.0,2012.0,26.0,278.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/92791306,40.424059,-111.846325,Lehi,True
UT861884,499574.0,4,2.0,4017 Oak Ave,84043,2029.0,6955.0,2013.0,31.0,246.0,75.0,Sold,https://www.redfin.com/UT/Lehi/home/97861985,40.408534,-111.87613,Lehi,True
UT772776,776634.0,4,2.0,883 Cedar St,84043,3400.0,9945.0,2015.0,57.0,228.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/45414982,40.43881,-111.873371,Lehi,True
UT621138,526847.0,5,2.5,2969 Mountain Rd,84043,1622.0,4008.0,2023.0,3.0,325.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/28147593,40.418023,-111.847731,Lehi,True
UT335283,705524.0,4,4.0,9250 Willow Rd,84043,3175.0,4737.0,2017.0,12.0,222.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/47699195,40.37729,-111.856043,Lehi,True
UT462743,696702.0,5,2.5,410 Maple Dr,84043,2729.0,11694.0,1999.0,49.0,255.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/22298677,40.383881,-111.892289,Lehi,True
UT161587,531655.0,3,4.0,1546 Cedar St,84043,1576.0,9308.0,2001.0,32.0,337.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/59469097,40.427837,-111.830081,Lehi,True
UT324841,696550.0,3,3.0,8475 Maple Dr,84043,2872.0,8397.0,1999.0,1.0,243.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/66341880,40.439773,-111.858991,Lehi,True
UT505393,698409.0,6,3.5,5250 Mountain Rd,84043,3207.0,4117.0,2008.0,42.0,218.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/98675934,40.376884,-111.862131,Lehi,True
UT493159,694415.0,3,3.5,420 Willow Rd,84043,3142.0,8787.0,2007.0,8.0,221.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/38697683,40.377023,-111.884125,Lehi,True
UT172338,676770.0,5,2.0,4948 Maple Dr,84043,2668.0,7478.0,2022.0,46.0,254.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/27803148,40.423437,-111.86984,Lehi,True
UT961850,576187.0,6,2.0,7524 Birch Ln,84043,2205.0,8799.0,2008.0,47.0,261.0,150.0,Sold,https://www.redfin.com/UT/Lehi/home/22001428,40.374505,-111.873374,Lehi,True
UT341414,573453.0,4,4.0,3515 Elm Blvd,84043,1793.0,4328.0,1999.0,49.0,320.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/43945333,40.374799,-111.878341,Lehi,True
UT558287,558653.0,6,4.0,3881 Elm Blvd,84043,1429.0,8405.0,2021.0,27.0,391.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/64100899,40.432217,-111.854607,Lehi,True
UT518729,636862.0,4,2.0,6349 Mountain Rd,84043,2262.0,8622.0,2005.0,16.0,282.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/15996774,40.426031,-111.863018,Lehi,True
UT522540,764491.0,6,3.5,6026 Maple Dr,84043,2917.0,6320.0,2021.0,52.0,262.0,50.0,Sold,https://www.redfin.com/UT/Lehi/home/78308669,40.431709,-111.828864,Lehi,True
UT860527,525922.0,4,4.0,9037 Maple Dr,84043,1490.0,4436.0,2018.0,33.0,353.0,0.0,Sold,https://www.redfin.com/UT/Lehi/home/51409675,40.415536,-111.824692,Lehi,True
