MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT101211,758185.0,4,2.0,7885 Aspen Way,84003,3505.0,6028.0,2014.0,36.0,216.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/92553684,40.378126,-111.806645,American Fork,True
UT496319,706601.0,5,4.0,9496 Spruce Way,84003,2965.0,10711.0,2004.0,22.0,238.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/86195277,40.386616,-111.778553,American Fork,True
UT328813,590215.0,6,3.0,5574 Spruce Way,84003,2556.0,7146.0,2005.0,37.0,231.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/71314064,40.384781,-111.812777,American Fork,True
UT182680,596923.0,5,2.5,5768 Juniper Ct,84003,2354.0,10359.0,2004.0,56.0,254.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/58653960,40.393879,-111.787691,American Fork,True
UT132374,500002.0,4,2.5,4924 Juniper Ct,84003,1624.0,11047.0,2010.0,12.0,308.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/98591278,40.39868,-111.770805,American Fork,True
UT496454,651192.0,5,3.5,3791 Juniper Ct,84003,3324.0,5665.0,2002.0,3.0,196.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/31513576,40.37392,-111.785647,American Fork,True
UT589561,749451.0,5,4.0,979 Maple Dr,84003,3147.0,11507.0,2012.0,31.0,238.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/42648782,40.396517,-111.816038,American Fork,True
UT556918,840304.0,5,2.5,406 Maple Dr,84003,3649.0,9060.0,2003.0,7.0,230.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/74159186,40.391144,-111.774608,American Fork,True
UT804661,716434.0,3,4.0,7257 Oak Ave,84003,3153.0,9847.0,2011.0,13.0,227.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/11880386,40.390777,-111.787846,American Fork,True
UT512057,806441.0,5,3.5,9157 Juniper Ct,84003,3696.0,10053.0,2014.0,47.0,218.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/55051115,40.381229,-111.797184,American Fork,True
UT630900,711435.0,3,2.0,633 Pine St,84003,3528.0,5347.0,2003.0,25.0,202.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/86899110,40.380317,-111.787015,American Fork,True
UT834616,512010.0,6,3.0,3338 Juniper Ct,84003,2421.0,9965.0,2001.0,32.0,211.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/25916397,40.370169,-111.776048,American Fork,True
UT691562,719145.0,6,4.0,6120 Lakeside Dr,84003,3088.0,5703.0,2019.0,46.0,233.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/82279282,40.399466,-111.796144,American Fork,True
UT919765,508901.0,5,2.0,7076 Birch Ln,84003,2034.0,6172.0,2017.0,7.0,250.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/47118689,40.388195,-111.793434,American Fork,True
UT299436,631896.0,5,2.0,7378 Juniper Ct,84003,3308.0,4932.0,2005.0,28.0,191.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/87446036,40.38207,-111.797378,American Fork,True
UT808100,715475.0,3,2.0,6972 Birch Ln,84003,2860.0,5448.0,2021.0,2.0,250.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/67135619,40.386313,-111.81637,American Fork,True
UT727067,563428.0,6,3.0,930 Aspen Way,84003,2456.0,11831.0,2004.0,29.0,229.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/24145526,40.371216,-111.780646,American Fork,True
UT624503,608700.0,4,2.0,2613 Elm Blvd,84003,2907.0,6624.0,2022.0,13.0,209.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/76179866,40.37521,-111.813679,American Fork,True
UT103371,566257.0,4,4.0,4745 Aspen Way,84003,2065.0,7096.0,2001.0,54.0,274.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/31889871,40.388701,-111.800271,American Fork,True
UT587304,608843.0,5,2.0,731 Aspen Way,84003,2893.0,7838.0,2015.0,15.0,210.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/89955211,40.385428,-111.800659,American Fork,True
UT872619,557478.0,6,2.0,3497 Spruce Way,84003,2539.0,9703.0,1999.0,12.0,220.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/88839759,40.393612,-111.805998,American Fork,True
UT680153,578438.0,4,2.5,3911 Mountain Rd,84003,2172.0,8590.0,2003.0,0.0,266.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/14170297,40.389762,-111.799875,American Fork,True
UT104589,754995.0,5,3.5,9782 Cedar St,84003,3741.0,8289.0,2009.0,7.0,202.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/44159599,40.388043,-111.7891,American Fork,True
UT359046,439132.0,5,4.0,3239 Oak Ave,84003,1553.0,10695.0,2001.0,12.0,283.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/18471960,40.394458,-111.804431,American Fork,True
UT612411,700327.0,4,2.5,9715 Birch Ln,84003,3218.0,7967.0,2010.0,13.0,218.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/34402304,40.372048,-111.811374,American Fork,True
UT830661,518716.0,5,3.0,7031 Elm Blvd,84003,1904.0,10152.0,2004.0,44.0,272.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/97070923,40.390727,-111.776532,American Fork,True
UT500430,591471.0,6,3.5,6952 Lakeside Dr,84003,1934.0,11287.0,2001.0,53.0,306.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/27560804,40.391468,-111.771458,American Fork,True
UT871162,506670.0,4,3.5,8215 Cedar St,84003,1770.0,9409.0,2023.0,51.0,286.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/67730650,40.378255,-111.797071,American Fork,True
UT816271,544195.0,5,2.0,8438 Maple Dr,84003,1645.0,4282.0,2023.0,57.0,331.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/82375419,40.375869,-111.803649,American Fork,True
UT340495,591651.0,5,4.0,2301 Pine St,84003,1697.0,6107.0,2023.0,53.0,349.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/89288112,40.376416,-111.817626,American Fork,True
UT275458,671574.0,6,4.0,4266 Lakeside Dr,84003,3398.0,8941.0,2002.0,27.0,198.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/41874811,40.375944,-111.818157,American Fork,True
UT912535,720192.0,5,3.5,5328 Pine St,84003,3623.0,7831.0,2008.0,23.0,199.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/72718420,40.385713,-111.800356,American Fork,True
UT630285,658934.0,6,3.0,9768 Sunset Blvd,84003,2803.0,6278.0,2007.0,38.0,235.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/19660257,40.374069,-111.773488,American Fork,True
UT863858,414099.0,5,2.5,501 Elm Blvd,84003,1433.0,6683.0,2007.0,19.0,289.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/30053783,40.389779,-111.783465,American Fork,True
UT929923,743124.0,6,4.0,4819 Maple Dr,84003,3474.0,4626.0,2009.0,36.0,214.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/77335282,40.373152,-111.802537,American Fork,True
UT482037,643189.0,5,4.0,2220 Juniper Ct,84003,2844.0,5879.0,2011.0,59.0,226.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/71748195,40.370807,-111.771598,American Fork,True
UT141159,641092.0,6,3.0,2147 Valley View Dr,84003,2650.0,10262.0,2011.0,11.0,242.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/56898419,40.379579,-111.798562,American Fork,True
UT918099,723345.0,6,3.5,7640 Pine St,84003,3673.0,4081.0,2006.0,46.0,197.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/80293005,40.375756,-111.80616,American Fork,True
UT625216,638912.0,6,2.5,2098 Cedar St,84003,2383.0,10694.0,2023.0,56.0,268.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/72213454,40.39966,-111.798682,American Fork,True
UT208394,616887.0,5,3.5,7953 Cedar St,84003,2264.0,6715.0,2023.0,32.0,272.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/40548272,40.37909,-111.809423,American Fork,True
UT576814,677129.0,5,2.0,9938 Spruce Way,84003,3271.0,10463.0,2007.0,21.0,207.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/36455745,40.376662,-111.775718,American Fork,True
UT125187,574535.0,6,4.0,7785 Willow Rd,84003,2665.0,6048.0,2004.0,15.0,216.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/95057143,40.375903,-111.801941,American Fork,True
UT360819,666728.0,4,3.0,1782 Elm Blvd,84003,3120.0,10630.0,2012.0,10.0,214.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/97465522,40.381216,-111.787102,American Fork,True
UT413079,677000.0,3,3.0,1509 Juniper Ct,84003,3069.0,8575.0,2008.0,19.0,221.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/12754954,40.388175,-111.800548,American Fork,True
UT508916,718256.0,6,2.0,4427 Aspen Way,84003,3414.0,10811.0,2023.0,44.0,210.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/81167855,40.393458,-111.774913,American Fork,True
UT608891,537055.0,5,3.0,5554 Spruce Way,84003,2161.0,4498.0,2009.0,30.0,249.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/21964879,40.380937,-111.787881,American Fork,True
UT855454,381683.0,4,2.0,7804 Maple Dr,84003,1572.0,10379.0,1999.0,13.0,243.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/87510550,40.388779,-111.795587,American Fork,True
UT416298,528623.0,5,4.0,4284 Willow Rd,84003,2546.0,6164.0,2002.0,32.0,208.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/62990832,40.384462,-111.813393,American Fork,True
UT761794,613461.0,3,3.5,1753 Juniper Ct,84003,2954.0,6870.0,2000.0,48.0,208.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/71899693,40.395395,-111.774904,American Fork,True
UT947860,647080.0,4,3.0,9914 Valley View Dr,84003,3361.0,4358.0,2008.0,0.0,193.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/73126616,40.387071,-111.792659,American Fork,True
UT773664,607012.0,4,4.0,9054 Valley View Dr,84003,2040.0,11632.0,2006.0,1.0,298.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/64442749,40.378697,-111.805747,American Fork,True
UT329238,707460.0,4,4.0,6574 Juniper Ct,84003,3188.0,9131.0,2020.0,57.0,222.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/32561468,40.391108,-111.776104,American Fork,True
UT709958,760160.0,6,2.0,6984 Birch Ln,84003,3397.0,11847.0,2021.0,44.0,224.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/82647008,40.394602,-111.817278,American Fork,True
UT353091,619225.0,5,2.0,9357 Birch Ln,84003,3340.0,8545.0,2002.0,34.0,185.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/59866398,40.383963,-111.804296,American Fork,True
UT530120,684095.0,3,2.5,4800 Cedar St,84003,3339.0,5265.0,2022.0,54.0,205.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/59055188,40.399616,-111.793159,American Fork,True
UT671344,676317.0,4,2.0,1538 Birch Ln,84003,3769.0,6699.0,2013.0,35.0,179.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/38654761,40.396373,-111.803009,American Fork,True
UT363905,626721.0,4,3.0,6098 Valley View Dr,84003,2986.0,7519.0,2006.0,31.0,210.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/10903716,40.375909,-111.796163,American Fork,True
UT103477,536991.0,6,3.0,4563 Maple Dr,84003,2288.0,5178.0,2009.0,12.0,235.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/59868031,40.393603,-111.806784,American Fork,True
UT853446,563957.0,4,3.0,8016 Maple Dr,84003,2447.0,11452.0,2010.0,48.0,230.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/41058184,40.388029,-111.813496,American Fork,True
UT754800,541196.0,4,2.0,7738 Pine St,84003,3193.0,11663.0,2003.0,45.0,169.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/69339490,40.386044,-111.818157,American Fork,True
UT210821,525625.0,4,4.0,4766 Birch Ln,84003,1967.0,8507.0,2020.0,17.0,267.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/42806615,40.385418,-111.812118,American Fork,True
UT439722,694044.0,4,4.0,3741 Mountain Rd,84003,2846.0,8675.0,1999.0,44.0,244.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/97552723,40.395602,-111.772353,American Fork,True
UT335523,657423.0,5,3.0,4277 Valley View Dr,84003,2774.0,9627.0,2000.0,43.0,237.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/71278679,40.388326,-111.79123,American Fork,True
UT979972,703701.0,5,2.0,6361 Valley View Dr,84003,2999.0,9432.0,2005.0,5.0,235.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/51012716,40.386131,-111.795552,American Fork,True
UT947626,585483.0,4,2.5,6405 Willow Rd,84003,2411.0,4501.0,2002.0,9.0,243.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/73737888,40.371466,-111.800784,American Fork,True
UT722275,689892.0,4,3.5,5165 Willow Rd,84003,3175.0,8250.0,2000.0,35.0,217.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/68339442,40.383449,-111.784579,American Fork,True
UT496694,483781.0,5,3.5,5365 Juniper Ct,84003,1571.0,10216.0,2008.0,37.0,308.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/65848939,40.397241,-111.812937,American Fork,True
UT146993,608694.0,3,2.5,9919 Cedar St,84003,3199.0,10452.0,2008.0,39.0,190.0,150.0,Sold,https://www.redfin.com/UT/American-Fork/home/62023531,40.391352,-111.806194,American Fork,True
UT322227,781735.0,6,4.0,2611 Pine St,84003,3348.0,8768.0,2002.0,22.0,233.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/93868880,40.371529,-111.787205,American Fork,True
UT183364,766048.0,5,4.0,1821 Sunset Blvd,84003,3525.0,11171.0,2019.0,50.0,217.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/38579940,40.39652,-111.796047,American Fork,True
UT810542,919014.0,4,3.0,8010 Birch Ln,84003,3614.0,8689.0,2021.0,26.0,254.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/48911157,40.3948,-111.781495,American Fork,True
UT179351,574141.0,5,2.5,9359 Maple Dr,84003,2238.0,7061.0,2016.0,12.0,257.0,100.0,Sold,https://www.redfin.com/UT/American-Fork/home/32775771,40.386401,-111.775145,American Fork,True
UT709759,567911.0,6,3.0,6125 Pine St,84003,1511.0,7541.0,2012.0,6.0,376.0,75.0,Sold,https://www.redfin.com/UT/American-Fork/home/61255408,40.370672,-111.778831,American Fork,True
UT957359,656118.0,4,2.0,4075 Juniper Ct,84003,2968.0,9520.0,2022.0,52.0,221.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/98908363,40.386873,-111.81079,American Fork,True
UT377141,519115.0,5,3.0,3549 Mountain Rd,84003,1616.0,11091.0,2007.0,42.0,321.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/64753413,40.371638,-111.815426,American Fork,True
UT715645,604628.0,5,2.0,4732 Mountain Rd,84003,2072.0,5839.0,2009.0,27.0,292.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/28616712,40.379611,-111.811528,American Fork,True
UT891204,584191.0,5,2.0,619 Lakeside Dr,84003,3085.0,6347.0,1999.0,12.0,189.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/92936151,40.388867,-111.780823,American Fork,True
UT484844,632423.0,5,3.0,5332 Juniper Ct,84003,2826.0,9214.0,2016.0,5.0,224.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/81124773,40.397387,-111.774308,American Fork,True
UT503958,599951.0,5,3.0,2768 Sunset Blvd,84003,2855.0,10108.0,2001.0,9.0,210.0,0.0,Sold,https://www.redfin.com/UT/American-Fork/home/49611948,40.380734,-111.773728,American Fork,True
UT280434,636778.0,5,4.0,2726 Oak Ave,84003,3202.0,7193.0,2015.0,6.0,199.0,50.0,Sold,https://www.redfin.com/UT/American-Fork/home/23192865,40.395801,-111.805089,American Fork,True
