MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT731893,798779.0,3,3.5,4131 Spruce Way,84003,3709.0,6036.0,2005.0,77.0,215.0,150.0,Active,https://www.redfin.com/UT/American-Fork/home/29568558,40.387612,-111.782119,American Fork,False
UT558700,519139.0,4,3.0,3248 Lakeside Dr,84003,1667.0,4110.0,2020.0,9.0,311.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/84808528,40.38517,-111.771554,American Fork,False
UT991537,538230.0,4,3.0,6672 Lakeside Dr,84003,1901.0,9272.0,2017.0,19.0,283.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/91518131,40.392286,-111.772007,American Fork,False
UT185829,655932.0,3,2.0,3024 Aspen Way,84003,2493.0,7671.0,2014.0,49.0,263.0,75.0,Active,https://www.redfin.com/UT/American-Fork/home/43345584,40.396769,-111.778963,American Fork,False
UT750544,619122.0,4,3.5,4980 Willow Rd,84003,2957.0,4164.0,2022.0,9.0,209.0,75.0,Active,https://www.redfin.com/UT/American-Fork/home/17669950,40.3774,-111.789912,American Fork,False
UT226230,410109.0,6,2.5,8468 Willow Rd,84003,1712.0,6166.0,2018.0,27.0,240.0,150.0,Active,https://www.redfin.com/UT/American-Fork/home/17870932,40.39769,-111.782533,American Fork,False
UT405325,440977.0,3,3.5,3857 Maple Dr,84003,1908.0,11928.0,2020.0,0.0,231.0,75.0,Active,https://www.redfin.com/UT/American-Fork/home/39228097,40.38554,-111.811098,American Fork,False
UT330058,562997.0,6,2.0,308 Valley View Dr,84003,2411.0,6906.0,2018.0,44.0,234.0,100.0,Active,https://www.redfin.com/UT/American-Fork/home/57560489,40.377765,-111.796049,American Fork,False
UT641095,366373.0,4,2.5,8860 Elm Blvd,84003,1443.0,6088.0,2009.0,64.0,254.0,100.0,Active,https://www.redfin.com/UT/American-Fork/home/37372143,40.395374,-111.807135,American Fork,False
UT808489,464941.0,5,2.0,2817 Juniper Ct,84003,2348.0,9236.0,2000.0,37.0,198.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/41906138,40.371066,-111.819825,American Fork,False
UT171789,687744.0,4,2.5,7750 Pine St,84003,3220.0,9318.0,2014.0,23.0,214.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/35531688,40.386785,-111.771663,American Fork,False
UT641487,661704.0,4,4.0,7650 Valley View Dr,84003,2663.0,6656.0,2018.0,38.0,248.0,100.0,Active,https://www.redfin.com/UT/American-Fork/home/56584638,40.391649,-111.776808,American Fork,False
UT299514,616576.0,3,3.0,5309 Maple Dr,84003,2441.0,10793.0,2023.0,45.0,253.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/72721039,40.378399,-111.794315,American Fork,False
UT169298,649952.0,5,3.0,969 Spruce Way,84003,2570.0,8642.0,2016.0,14.0,253.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/13907805,40.395905,-111.807292,American Fork,False
UT475785,853561.0,6,2.5,9504 Sunset Blvd,84003,3672.0,5283.0,2013.0,10.0,232.0,100.0,Active,https://www.redfin.com/UT/American-Fork/home/53084181,40.377209,-111.785351,American Fork,False
UT623138,657434.0,5,2.5,6839 Valley View Dr,84003,2649.0,6599.0,2013.0,16.0,248.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/68371266,40.395196,-111.79826,American Fork,False
UT281636,626883.0,5,3.5,4300 Elm Blvd,84003,2682.0,10783.0,2001.0,88.0,234.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/70529735,40.372356,-111.779833,American Fork,False
UT450823,681983.0,5,4.0,8552 Oak Ave,84003,3633.0,4714.0,1999.0,65.0,188.0,0.0,Active,https://www.redfin.com/UT/American-Fork/home/60713091,40.374798,-111.770024,American Fork,False
UT958149,484036.0,4,3.5,7901 Valley View Dr,84003,1777.0,4097.0,2000.0,11.0,272.0,50.0,Active,https://www.redfin.com/UT/American-Fork/home/57262762,40.38143,-111.802546,American Fork,False
UT412078,468986.0,3,3.5,7626 Valley View Dr,84003,1630.0,9252.0,2021.0,27.0,288.0,75.0,Active,https://www.redfin.com/UT/American-Fork/home/71286963,40.395622,-111.80778,American Fork,False
