Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202503,01,049,3,6,DeKalb County                                               ,2,2,376433,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
202503,01,051,3,6,Elmore County                                               ,11,11,2107946,0,0,0,0,0,0,0,0,0,10,10,1822438,0,0,0,0,0,0,0,0,0
202503,01,053,3,6,Escambia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,055,3,6,Etowah County                                               ,6,6,1437056,0,0,0,0,0,0,0,0,0,5,5,1329556,0,0,0,0,0,0,0,0,0
202503,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,059,3,6,Franklin County                                             ,2,2,400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,061,3,6,Geneva County                                               ,2,2,317916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,063,3,6,Greene County                                               ,1,1,255041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,065,3,6,Hale County                                                 ,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
202503,01,067,3,6,Henry County                                                ,5,5,885998,0,0,0,0,0,0,0,0,0,5,5,885998,0,0,0,0,0,0,0,0,0
202503,01,069,3,6,Houston County                                              ,40,40,11422346,0,0,0,0,0,0,0,0,0,5,5,1364814,0,0,0,0,0,0,0,0,0
202503,01,071,3,6,Jackson County                                              ,5,5,1566517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,073,3,6,Jefferson County                                            ,176,176,60772029,0,0,0,0,0,0,2,29,4591943,145,145,53050581,0,0,0,0,0,0,0,0,0
202503,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,077,3,6,Lauderdale County                                           ,10,10,1101912,0,0,0,0,0,0,0,0,0,8,8,1001912,0,0,0,0,0,0,0,0,0
202503,01,079,3,6,Lawrence County                                             ,1,1,141899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,081,3,6,Lee County                                                  ,172,172,48734692,5,10,274701,0,0,0,0,0,0,116,116,35013344,4,8,140000,0,0,0,0,0,0
202503,01,083,3,6,Limestone County                                            ,39,39,11215944,0,0,0,0,0,0,0,0,0,39,39,11215944,0,0,0,0,0,0,0,0,0
202503,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,087,3,6,Macon County                                                ,1,1,534310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,089,3,6,Madison County                                              ,250,250,67725908,0,0,0,0,0,0,0,0,0,97,97,30531369,0,0,0,0,0,0,0,0,0
202503,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,095,3,6,Marshall County                                             ,8,8,2098014,0,0,0,0,0,0,0,0,0,2,2,1040000,0,0,0,0,0,0,0,0,0
202503,01,097,3,6,Mobile County                                               ,97,97,27358644,0,0,0,0,0,0,0,0,0,95,95,27080866,0,0,0,0,0,0,0,0,0
202503,01,099,3,6,Monroe County                                               ,1,1,257105,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,101,3,6,Montgomery County                                           ,42,42,10904265,0,0,0,0,0,0,1,9,1464231,20,20,6422710,0,0,0,0,0,0,0,0,0
202503,01,103,3,6,Morgan County                                               ,26,26,5290554,0,0,0,0,0,0,0,0,0,25,25,5042001,0,0,0,0,0,0,0,0,0
202503,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,109,3,6,Pike County                                                 ,2,2,687000,0,0,0,0,0,0,0,0,0,2,2,687000,0,0,0,0,0,0,0,0,0
202503,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,113,3,6,Russell County                                              ,23,23,4459807,0,0,0,0,0,0,0,0,0,23,23,4459807,0,0,0,0,0,0,0,0,0
202503,01,115,3,6,St. Clair County                                            ,54,54,12971351,0,0,0,0,0,0,0,0,0,52,52,12449351,0,0,0,0,0,0,0,0,0
202503,01,117,3,6,Shelby County                                               ,132,132,39082620,0,0,0,0,0,0,0,0,0,117,117,35549403,0,0,0,0,0,0,0,0,0
202503,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,121,3,6,Talladega County                                            ,7,7,1040500,0,0,0,0,0,0,2,16,2692630,7,7,1040500,0,0,0,0,0,0,2,16,2692630
202503,01,123,3,6,Tallapoosa County                                           ,25,25,15462931,0,0,0,0,0,0,0,0,0,24,24,15176497,0,0,0,0,0,0,0,0,0
202503,01,125,3,6,Tuscaloosa County                                           ,46,46,14451944,0,0,0,1,3,342899,1,6,922730,8,8,3000623,0,0,0,0,0,0,0,0,0
202503,01,127,3,6,Walker County                                               ,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
202503,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,131,3,6,Wilcox County                                               ,1,1,188600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,020,4,9,Anchorage Municipality                                      ,25,25,9787994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,063,4,9,Chugach Census Area                                         ,1,1,183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,100,4,9,Haines Borough                                              ,1,1,248915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,110,4,9,Juneau City and Borough                                     ,3,3,651229,0,0,0,0,0,0,2,59,3694993,3,3,651229,0,0,0,0,0,0,2,59,3694993
202503,02,122,4,9,Kenai Peninsula Borough                                     ,17,17,4763008,2,4,200000,0,0,0,0,0,0,17,17,4763008,2,4,200000,0,0,0,0,0,0
202503,02,130,4,9,Ketchikan Gateway Borough                                   ,5,5,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,150,4,9,Kodiak Island Borough                                       ,1,1,169099,0,0,0,0,0,0,0,0,0,1,1,169099,0,0,0,0,0,0,0,0,0
202503,02,170,4,9,Matanuska-Susitna Borough                                   ,2,2,567646,1,2,412839,0,0,0,0,0,0,1,1,185654,0,0,0,0,0,0,0,0,0
202503,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,185,4,9,North Slope Borough                                         ,1,1,381992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,220,4,9,Sitka City and Borough                                      ,1,1,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,275,4,9,Wrangell City and Borough                                   ,1,1,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,04,001,4,8,Apache County                                               ,19,19,3984904,0,0,0,0,0,0,0,0,0,19,19,3984904,0,0,0,0,0,0,0,0,0
202503,04,003,4,8,Cochise County                                              ,36,36,5570918,0,0,0,0,0,0,0,0,0,34,34,4958608,0,0,0,0,0,0,0,0,0
202503,04,005,4,8,Coconino County                                             ,41,41,19329005,2,4,147007,0,0,0,4,71,8808710,25,25,14303200,1,2,127007,0,0,0,3,66,8370000
202503,04,007,4,8,Gila County                                                 ,12,12,3120209,0,0,0,0,0,0,0,0,0,4,4,563231,0,0,0,0,0,0,0,0,0
202503,04,009,4,8,Graham County                                               ,11,11,3071700,1,2,419012,0,0,0,0,0,0,11,11,3071700,1,2,419012,0,0,0,0,0,0
202503,04,011,4,8,Greenlee County                                             ,1,1,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,04,012,4,8,La Paz County                                               ,5,5,907750,0,0,0,0,0,0,0,0,0,4,4,800000,0,0,0,0,0,0,0,0,0
202503,04,013,4,8,Maricopa County                                             ,1686,1686,528965941,17,34,3788647,1,3,660450,25,902,134200462,1658,1658,511780755,16,32,3528967,1,3,660450,23,787,115116613
202503,04,015,4,8,Mohave County                                               ,162,162,32708537,2,4,288612,0,0,0,0,0,0,158,158,32078480,2,4,288612,0,0,0,0,0,0
202503,04,017,4,8,Navajo County                                               ,46,46,17043988,0,0,0,0,0,0,0,0,0,27,27,11238326,0,0,0,0,0,0,0,0,0
202503,04,019,4,8,Pima County                                                 ,380,380,131482758,1,2,237724,0,0,0,5,60,9004183,300,300,111088341,0,0,0,0,0,0,0,0,0
202503,04,021,4,8,Pinal County                                                ,686,686,146085239,1,2,275000,0,0,0,3,627,17222905,573,573,116688969,1,2,275000,0,0,0,3,627,17222905
202503,04,023,4,8,Santa Cruz County                                           ,30,30,7351064,0,0,0,0,0,0,0,0,0,30,30,7351064,0,0,0,0,0,0,0,0,0
202503,04,025,4,8,Yavapai County                                              ,118,118,47116107,0,0,0,0,0,0,0,0,0,66,66,29655591,0,0,0,0,0,0,0,0,0
202503,04,027,4,8,Yuma County                                                 ,76,76,13737559,0,0,0,1,4,207526,0,0,0,64,64,12062050,0,0,0,1,4,207526,0,0,0
202503,05,001,3,7,Arkansas County                                             ,3,3,466432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,005,3,7,Baxter County                                               ,7,7,2158766,0,0,0,0,0,0,0,0,0,4,4,1200000,0,0,0,0,0,0,0,0,0
202503,05,007,3,7,Benton County                                               ,433,433,137285626,10,20,4418353,0,0,0,9,137,19598456,327,327,118205239,9,18,3953353,0,0,0,7,120,18300150
202503,05,009,3,7,Boone County                                                ,3,3,367143,1,2,166667,0,0,0,1,10,1270764,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,013,3,7,Calhoun County                                              ,1,1,70500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,015,3,7,Carroll County                                              ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,017,3,7,Chicot County                                               ,2,2,159094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,019,3,7,Clark County                                                ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202503,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,023,3,7,Cleburne County                                             ,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
202503,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,027,3,7,Columbia County                                             ,3,3,333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,029,3,7,Conway County                                               ,1,1,127772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,031,3,7,Craighead County                                            ,66,66,10515188,5,10,860765,6,18,932941,1,5,283748,5,5,1274865,1,2,310476,0,0,0,0,0,0
202503,05,033,3,7,Crawford County                                             ,15,15,4539609,0,0,0,0,0,0,0,0,0,15,15,4539609,0,0,0,0,0,0,0,0,0
202503,05,035,3,7,Crittenden County                                           ,10,10,1909415,2,4,70000,0,0,0,0,0,0,5,5,506000,2,4,70000,0,0,0,0,0,0
202503,05,037,3,7,Cross County                                                ,2,2,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,043,3,7,Drew County                                                 ,1,1,354625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,045,3,7,Faulkner County                                             ,37,37,6506459,3,6,750000,0,0,0,0,0,0,36,36,6220951,3,6,750000,0,0,0,0,0,0
202503,05,047,3,7,Franklin County                                             ,2,2,474897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,051,3,7,Garland County                                              ,14,14,4207621,0,0,0,0,0,0,0,0,0,13,13,3922113,0,0,0,0,0,0,0,0,0
202503,05,053,3,7,Grant County                                                ,3,3,466527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,055,3,7,Greene County                                               ,12,12,2054900,8,16,1320000,0,0,0,0,0,0,12,12,2054900,8,16,1320000,0,0,0,0,0,0
202503,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,059,3,7,Hot Spring County                                           ,2,2,575177,0,0,0,0,0,0,0,0,0,2,2,575177,0,0,0,0,0,0,0,0,0
202503,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,063,3,7,Independence County                                         ,1,1,262182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,065,3,7,Izard County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,067,3,7,Jackson County                                              ,1,1,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,069,3,7,Jefferson County                                            ,5,5,861458,0,0,0,0,0,0,0,0,0,4,4,712900,0,0,0,0,0,0,0,0,0
202503,05,071,3,7,Johnson County                                              ,1,1,210821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,075,3,7,Lawrence County                                             ,5,5,1432167,1,2,108000,0,0,0,1,5,289231,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,083,3,7,Logan County                                                ,1,1,286434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,085,3,7,Lonoke County                                               ,16,16,2571330,1,2,196000,0,0,0,0,0,0,8,8,1449360,0,0,0,0,0,0,0,0,0
202503,05,087,3,7,Madison County                                              ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
202503,05,089,3,7,Marion County                                               ,13,13,1750000,0,0,0,0,0,0,0,0,0,13,13,1750000,0,0,0,0,0,0,0,0,0
202503,05,091,3,7,Miller County                                               ,2,2,800000,0,0,0,0,0,0,0,0,0,2,2,800000,0,0,0,0,0,0,0,0,0
202503,05,093,3,7,Mississippi County                                          ,6,6,1059049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,111,3,7,Poinsett County                                             ,5,5,1171016,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
202503,05,113,3,7,Polk County                                                 ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,115,3,7,Pope County                                                 ,4,4,771150,0,0,0,0,0,0,0,0,0,2,2,378650,0,0,0,0,0,0,0,0,0
202503,05,117,3,7,Prairie County                                              ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,119,3,7,Pulaski County                                              ,367,367,47553638,1,2,150000,0,0,0,0,0,0,367,367,47553638,1,2,150000,0,0,0,0,0,0
202503,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,125,3,7,Saline County                                               ,53,53,10236607,0,0,0,0,0,0,0,0,0,47,47,8901675,0,0,0,0,0,0,0,0,0
202503,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,131,3,7,Sebastian County                                            ,18,18,4537371,23,46,4069739,0,0,0,0,0,0,14,14,3609800,23,46,4069739,0,0,0,0,0,0
202503,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,139,3,7,Union County                                                ,3,3,434258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,141,3,7,Van Buren County                                            ,1,1,235000,0,0,0,0,0,0,0,0,0,1,1,235000,0,0,0,0,0,0,0,0,0
202503,05,143,3,7,Washington County                                           ,201,201,59053459,0,0,0,1,3,492000,4,28,3409846,201,201,59053459,0,0,0,1,3,492000,4,28,3409846
202503,05,145,3,7,White County                                                ,31,31,5600569,0,0,0,0,0,0,0,0,0,28,28,5290569,0,0,0,0,0,0,0,0,0
202503,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,05,149,3,7,Yell County                                                 ,2,2,110000,0,0,0,0,0,0,0,0,0,2,2,110000,0,0,0,0,0,0,0,0,0
202503,06,001,4,9,Alameda County                                              ,55,55,17091361,0,0,0,0,0,0,3,22,5059049,42,42,12819591,0,0,0,0,0,0,1,5,1647091
202503,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,06,005,4,9,Amador County                                               ,4,4,1841209,0,0,0,0,0,0,0,0,0,4,4,1841209,0,0,0,0,0,0,0,0,0
202503,06,007,4,9,Butte County                                                ,75,75,14236912,0,0,0,0,0,0,0,0,0,56,56,10629873,0,0,0,0,0,0,0,0,0
202503,06,009,4,9,Calaveras County                                            ,6,6,2274086,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
202503,06,011,4,9,Colusa County                                               ,1,1,423218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,06,013,4,9,Contra Costa County                                         ,67,67,19485613,1,2,311511,0,0,0,1,5,1662400,55,55,16781922,0,0,0,0,0,0,1,5,1662400
202503,06,015,4,9,Del Norte County                                            ,1,1,321132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,06,017,4,9,El Dorado County                                            ,10,10,5591284,0,0,0,0,0,0,0,0,0,10,10,5591284,0,0,0,0,0,0,0,0,0
202503,06,019,4,9,Fresno County                                               ,93,93,32902957,0,0,0,1,3,300000,1,5,740708,77,77,26912389,0,0,0,0,0,0,0,0,0
