Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202504,01,047,3,6,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,049,3,6,DeKalb County                                               ,5,5,540000,0,0,0,0,0,0,0,0,0,5,5,540000,0,0,0,0,0,0,0,0,0
202504,01,051,3,6,Elmore County                                               ,19,19,3217988,0,0,0,0,0,0,0,0,0,17,17,2721656,0,0,0,0,0,0,0,0,0
202504,01,053,3,6,Escambia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,055,3,6,Etowah County                                               ,17,17,2942376,0,0,0,0,0,0,0,0,0,17,17,2942376,0,0,0,0,0,0,0,0,0
202504,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,061,3,6,Geneva County                                               ,2,2,310180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,065,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,067,3,6,Henry County                                                ,7,7,1574218,0,0,0,0,0,0,0,0,0,7,7,1574218,0,0,0,0,0,0,0,0,0
202504,01,069,3,6,Houston County                                              ,30,30,9777203,6,12,1350000,0,0,0,0,0,0,17,17,6746221,6,12,1350000,0,0,0,0,0,0
202504,01,071,3,6,Jackson County                                              ,5,5,1446274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,073,3,6,Jefferson County                                            ,172,172,66723813,1,2,1031629,0,0,0,2,43,8103064,141,141,55756741,0,0,0,0,0,0,0,0,0
202504,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,077,3,6,Lauderdale County                                           ,11,11,936756,0,0,0,0,0,0,0,0,0,10,10,886756,0,0,0,0,0,0,0,0,0
202504,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,081,3,6,Lee County                                                  ,136,136,34197850,0,0,0,0,0,0,0,0,0,87,87,25999763,0,0,0,0,0,0,0,0,0
202504,01,083,3,6,Limestone County                                            ,41,41,12056918,0,0,0,0,0,0,0,0,0,40,40,11840668,0,0,0,0,0,0,0,0,0
202504,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,087,3,6,Macon County                                                ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,089,3,6,Madison County                                              ,279,279,77031324,1,2,323152,3,12,1845451,2,10,1722330,139,139,42539164,1,2,323152,3,12,1845451,2,10,1722330
202504,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,095,3,6,Marshall County                                             ,19,19,4238708,0,0,0,0,0,0,0,0,0,11,11,2913741,0,0,0,0,0,0,0,0,0
202504,01,097,3,6,Mobile County                                               ,49,49,14592910,0,0,0,1,4,700000,0,0,0,45,45,13475974,0,0,0,1,4,700000,0,0,0
202504,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,101,3,6,Montgomery County                                           ,40,40,9759015,0,0,0,0,0,0,1,5,620426,21,21,6023260,0,0,0,0,0,0,0,0,0
202504,01,103,3,6,Morgan County                                               ,24,24,4612646,0,0,0,0,0,0,0,0,0,23,23,4314300,0,0,0,0,0,0,0,0,0
202504,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,109,3,6,Pike County                                                 ,2,2,347945,0,0,0,0,0,0,0,0,0,2,2,347945,0,0,0,0,0,0,0,0,0
202504,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,113,3,6,Russell County                                              ,11,11,3099701,0,0,0,0,0,0,0,0,0,11,11,3099701,0,0,0,0,0,0,0,0,0
202504,01,115,3,6,St. Clair County                                            ,53,53,10960488,0,0,0,0,0,0,0,0,0,52,52,10645488,0,0,0,0,0,0,0,0,0
202504,01,117,3,6,Shelby County                                               ,99,99,26696991,0,0,0,0,0,0,0,0,0,85,85,23148989,0,0,0,0,0,0,0,0,0
202504,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,121,3,6,Talladega County                                            ,12,12,1992758,0,0,0,0,0,0,1,6,943680,11,11,1705170,0,0,0,0,0,0,1,6,943680
202504,01,123,3,6,Tallapoosa County                                           ,34,34,27562873,0,0,0,0,0,0,0,0,0,34,34,27562873,0,0,0,0,0,0,0,0,0
202504,01,125,3,6,Tuscaloosa County                                           ,51,51,15799004,1,2,201501,1,3,545691,2,10,1537882,17,17,6383356,0,0,0,0,0,0,0,0,0
202504,01,127,3,6,Walker County                                               ,2,2,522022,0,0,0,0,0,0,0,0,0,2,2,522022,0,0,0,0,0,0,0,0,0
202504,01,129,3,6,Washington County                                           ,1,1,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,01,133,3,6,Winston County                                              ,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,020,4,9,Anchorage Municipality                                      ,15,15,6243515,2,4,838025,1,3,447867,1,6,1106254,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,050,4,9,Bethel Census Area                                          ,2,2,593037,0,0,0,0,0,0,0,0,0,2,2,593037,0,0,0,0,0,0,0,0,0
202504,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,063,4,9,Chugach Census Area                                         ,3,3,670055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,090,4,9,Fairbanks North Star Borough                                ,1,1,381388,0,0,0,0,0,0,0,0,0,1,1,381388,0,0,0,0,0,0,0,0,0
202504,02,100,4,9,Haines Borough                                              ,4,4,1186075,0,0,0,0,0,0,0,0,0,4,4,1186075,0,0,0,0,0,0,0,0,0
202504,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,110,4,9,Juneau City and Borough                                     ,2,2,826717,0,0,0,0,0,0,0,0,0,2,2,826717,0,0,0,0,0,0,0,0,0
202504,02,122,4,9,Kenai Peninsula Borough                                     ,21,21,8683186,4,8,1725000,0,0,0,0,0,0,21,21,8683186,4,8,1725000,0,0,0,0,0,0
202504,02,130,4,9,Ketchikan Gateway Borough                                   ,2,2,832469,1,2,419012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,150,4,9,Kodiak Island Borough                                       ,1,1,602831,0,0,0,0,0,0,0,0,0,1,1,602831,0,0,0,0,0,0,0,0,0
202504,02,170,4,9,Matanuska-Susitna Borough                                   ,3,3,1058511,0,0,0,0,0,0,0,0,0,2,2,692909,0,0,0,0,0,0,0,0,0
202504,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,185,4,9,North Slope Borough                                         ,1,1,296519,0,0,0,0,0,0,0,0,0,1,1,296519,0,0,0,0,0,0,0,0,0
202504,02,188,4,9,Northwest Arctic Borough                                    ,1,1,166403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,195,4,9,Petersburg Borough                                          ,1,1,399063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,220,4,9,Sitka City and Borough                                      ,1,1,218007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,230,4,9,Skagway Municipality                                        ,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
202504,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,282,4,9,Yakutat City and Borough                                    ,1,1,193167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,04,001,4,8,Apache County                                               ,10,10,3276601,0,0,0,0,0,0,0,0,0,10,10,3276601,0,0,0,0,0,0,0,0,0
202504,04,003,4,8,Cochise County                                              ,32,32,5702003,0,0,0,0,0,0,0,0,0,31,31,5600336,0,0,0,0,0,0,0,0,0
202504,04,005,4,8,Coconino County                                             ,32,32,13890204,5,10,1200000,0,0,0,3,69,8650000,19,19,9882770,5,10,1200000,0,0,0,3,69,8650000
202504,04,007,4,8,Gila County                                                 ,15,15,3677093,0,0,0,0,0,0,0,0,0,15,15,3677093,0,0,0,0,0,0,0,0,0
202504,04,009,4,8,Graham County                                               ,12,12,3668969,0,0,0,1,4,721431,0,0,0,12,12,3668969,0,0,0,1,4,721431,0,0,0
202504,04,011,4,8,Greenlee County                                             ,2,2,539970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,04,012,4,8,La Paz County                                               ,7,7,1107750,0,0,0,0,0,0,0,0,0,6,6,1000000,0,0,0,0,0,0,0,0,0
202504,04,013,4,8,Maricopa County                                             ,1642,1642,556820768,61,122,15978239,2,7,2300000,43,1438,281836958,1612,1612,547773607,60,120,15718559,2,7,2300000,41,1290,257796817
202504,04,015,4,8,Mohave County                                               ,179,179,33523088,0,0,0,0,0,0,0,0,0,176,176,33056129,0,0,0,0,0,0,0,0,0
202504,04,017,4,8,Navajo County                                               ,27,27,8144345,1,2,274000,0,0,0,1,5,629167,19,19,5472891,0,0,0,0,0,0,0,0,0
202504,04,019,4,8,Pima County                                                 ,340,340,123913140,4,8,997119,0,0,0,5,63,9454345,261,261,103774361,1,2,283937,0,0,0,0,0,0
202504,04,021,4,8,Pinal County                                                ,696,696,154961642,9,18,3208469,0,0,0,0,0,0,481,481,96854501,1,2,376589,0,0,0,0,0,0
202504,04,023,4,8,Santa Cruz County                                           ,23,23,5529157,0,0,0,0,0,0,0,0,0,23,23,5529157,0,0,0,0,0,0,0,0,0
202504,04,025,4,8,Yavapai County                                              ,111,111,48093663,0,0,0,0,0,0,6,160,25762452,101,101,44699250,0,0,0,0,0,0,6,160,25762452
202504,04,027,4,8,Yuma County                                                 ,81,81,14071711,0,0,0,3,12,622579,7,108,9626338,70,70,12647336,0,0,0,3,12,622579,7,108,9626338
202504,05,001,3,7,Arkansas County                                             ,1,1,89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,003,3,7,Ashley County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,005,3,7,Baxter County                                               ,2,2,766000,0,0,0,0,0,0,0,0,0,2,2,766000,0,0,0,0,0,0,0,0,0
202504,05,007,3,7,Benton County                                               ,371,371,114322166,17,34,6176054,0,0,0,8,100,8679280,262,262,85795855,14,28,5369783,0,0,0,2,48,4728150
202504,05,009,3,7,Boone County                                                ,1,1,101786,1,2,350000,0,0,0,1,16,1777778,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,015,3,7,Carroll County                                              ,1,1,279361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,021,3,7,Clay County                                                 ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,023,3,7,Cleburne County                                             ,1,1,441015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,027,3,7,Columbia County                                             ,1,1,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,029,3,7,Conway County                                               ,6,6,1800000,0,0,0,0,0,0,0,0,0,6,6,1800000,0,0,0,0,0,0,0,0,0
202504,05,031,3,7,Craighead County                                            ,55,55,9260853,2,4,275141,5,16,1237125,3,25,2458008,5,5,1222033,0,0,0,1,4,615150,1,9,1550097
202504,05,033,3,7,Crawford County                                             ,1,1,296205,0,0,0,1,4,323186,0,0,0,1,1,296205,0,0,0,1,4,323186,0,0,0
202504,05,035,3,7,Crittenden County                                           ,11,11,1791242,0,0,0,0,0,0,0,0,0,9,9,1325000,0,0,0,0,0,0,0,0,0
202504,05,037,3,7,Cross County                                                ,1,1,41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,043,3,7,Drew County                                                 ,1,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,045,3,7,Faulkner County                                             ,43,43,9679138,4,8,1080000,0,0,0,0,0,0,42,42,9393630,4,8,1080000,0,0,0,0,0,0
202504,05,047,3,7,Franklin County                                             ,2,2,493286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,051,3,7,Garland County                                              ,10,10,4654000,0,0,0,0,0,0,0,0,0,10,10,4654000,0,0,0,0,0,0,0,0,0
202504,05,053,3,7,Grant County                                                ,3,3,466365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,055,3,7,Greene County                                               ,12,12,2536000,1,2,170000,0,0,0,0,0,0,11,11,2321000,1,2,170000,0,0,0,0,0,0
202504,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,059,3,7,Hot Spring County                                           ,2,2,592033,0,0,0,0,0,0,0,0,0,2,2,592033,0,0,0,0,0,0,0,0,0
202504,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,1,6,300000,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,065,3,7,Izard County                                                ,1,1,400000,0,0,0,0,0,0,0,0,0,1,1,400000,0,0,0,0,0,0,0,0,0
202504,05,067,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,069,3,7,Jefferson County                                            ,2,2,358462,0,0,0,0,0,0,0,0,0,1,1,210000,0,0,0,0,0,0,0,0,0
202504,05,071,3,7,Johnson County                                              ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,075,3,7,Lawrence County                                             ,3,3,870398,0,0,0,0,0,0,1,5,616305,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,079,3,7,Lincoln County                                              ,1,1,272187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,085,3,7,Lonoke County                                               ,6,6,1110000,2,4,1146780,0,0,0,0,0,0,6,6,1110000,2,4,1146780,0,0,0,0,0,0
202504,05,087,3,7,Madison County                                              ,3,3,680000,0,0,0,0,0,0,0,0,0,3,3,680000,0,0,0,0,0,0,0,0,0
202504,05,089,3,7,Marion County                                               ,21,21,2552005,0,0,0,0,0,0,0,0,0,20,20,2249364,0,0,0,0,0,0,0,0,0
202504,05,091,3,7,Miller County                                               ,6,6,1188000,0,0,0,0,0,0,0,0,0,6,6,1188000,0,0,0,0,0,0,0,0,0
202504,05,093,3,7,Mississippi County                                          ,6,6,1143478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,105,3,7,Perry County                                                ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,111,3,7,Poinsett County                                             ,3,3,599286,0,0,0,0,0,0,1,5,231667,2,2,460000,0,0,0,0,0,0,0,0,0
202504,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,115,3,7,Pope County                                                 ,2,2,332080,1,2,75000,1,3,160000,0,0,0,1,1,177080,1,2,75000,1,3,160000,0,0,0
202504,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,119,3,7,Pulaski County                                              ,93,93,28943247,0,0,0,0,0,0,0,0,0,93,93,28943247,0,0,0,0,0,0,0,0,0
202504,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,125,3,7,Saline County                                               ,27,27,7324315,0,0,0,0,0,0,0,0,0,19,19,5104577,0,0,0,0,0,0,0,0,0
202504,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,131,3,7,Sebastian County                                            ,11,11,2935297,3,6,561520,0,0,0,0,0,0,8,8,2260920,3,6,561520,0,0,0,0,0,0
202504,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,135,3,7,Sharp County                                                ,2,2,344373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,139,3,7,Union County                                                ,2,2,285916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,141,3,7,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,143,3,7,Washington County                                           ,142,142,45974022,0,0,0,0,0,0,12,327,46710648,135,135,42999829,0,0,0,0,0,0,12,327,46710648
202504,05,145,3,7,White County                                                ,30,30,8631999,0,0,0,0,0,0,0,0,0,29,29,8506999,0,0,0,0,0,0,0,0,0
202504,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,05,149,3,7,Yell County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,06,001,4,9,Alameda County                                              ,53,53,15841833,1,2,288333,0,0,0,6,47,12045857,40,40,11274257,0,0,0,0,0,0,4,22,7566099
202504,06,003,4,9,Alpine County                                               ,1,1,1700000,0,0,0,0,0,0,0,0,0,1,1,1700000,0,0,0,0,0,0,0,0,0
202504,06,005,4,9,Amador County                                               ,9,9,1600534,0,0,0,0,0,0,0,0,0,9,9,1600534,0,0,0,0,0,0,0,0,0
202504,06,007,4,9,Butte County                                                ,65,65,12687881,3,6,683230,0,0,0,2,103,5303886,43,43,8586501,3,6,683230,0,0,0,2,103,5303886
202504,06,009,4,9,Calaveras County                                            ,9,9,3585774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,06,011,4,9,Colusa County                                               ,2,2,1142172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,06,013,4,9,Contra Costa County                                         ,108,108,38723516,1,2,950000,0,0,0,3,17,6513132,94,94,33086557,1,2,950000,0,0,0,2,11,3797366
202504,06,015,4,9,Del Norte County                                            ,2,2,650791,1,2,529946,0,0,0,1,19,6004524,0,0,0,0,0,0,0,0,0,0,0,0
202504,06,017,4,9,El Dorado County                                            ,24,24,8389594,0,0,0,0,0,0,0,0,0,23,23,7995851,0,0,0,0,0,0,0,0,0
