Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202506,01,049,3,6,DeKalb County                                               ,9,9,1019000,0,0,0,0,0,0,0,0,0,9,9,1019000,0,0,0,0,0,0,0,0,0
202506,01,051,3,6,Elmore County                                               ,15,15,2446298,0,0,0,0,0,0,0,0,0,13,13,1949966,0,0,0,0,0,0,0,0,0
202506,01,053,3,6,Escambia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,055,3,6,Etowah County                                               ,10,10,1922104,0,0,0,0,0,0,0,0,0,7,7,1266191,0,0,0,0,0,0,0,0,0
202506,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,061,3,6,Geneva County                                               ,3,3,640760,0,0,0,0,0,0,0,0,0,2,2,515000,0,0,0,0,0,0,0,0,0
202506,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,065,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,067,3,6,Henry County                                                ,6,6,949830,0,0,0,0,0,0,0,0,0,6,6,949830,0,0,0,0,0,0,0,0,0
202506,01,069,3,6,Houston County                                              ,21,21,5978549,0,0,0,1,4,615150,0,0,0,10,10,3420381,0,0,0,1,4,615150,0,0,0
202506,01,071,3,6,Jackson County                                              ,5,5,1446274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,073,3,6,Jefferson County                                            ,126,126,46336221,1,2,1031629,0,0,0,2,51,9236061,100,100,41859951,0,0,0,0,0,0,1,6,756110
202506,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,077,3,6,Lauderdale County                                           ,12,12,1181126,1,2,200000,6,20,2066666,7,38,4760000,11,11,1131126,1,2,200000,6,20,2066666,7,38,4760000
202506,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,081,3,6,Lee County                                                  ,115,115,30505216,0,0,0,0,0,0,0,0,0,71,71,23143668,0,0,0,0,0,0,0,0,0
202506,01,083,3,6,Limestone County                                            ,33,33,9768551,0,0,0,0,0,0,0,0,0,33,33,9768551,0,0,0,0,0,0,0,0,0
202506,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,087,3,6,Macon County                                                ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,089,3,6,Madison County                                              ,221,221,63736695,1,2,323152,0,0,0,0,0,0,93,93,32030692,1,2,323152,0,0,0,0,0,0
202506,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,093,3,6,Marion County                                               ,12,12,1200000,0,0,0,0,0,0,0,0,0,12,12,1200000,0,0,0,0,0,0,0,0,0
202506,01,095,3,6,Marshall County                                             ,15,15,4022951,0,0,0,0,0,0,0,0,0,8,8,2864357,0,0,0,0,0,0,0,0,0
202506,01,097,3,6,Mobile County                                               ,70,70,20543732,2,4,160000,0,0,0,0,0,0,66,66,19426796,2,4,160000,0,0,0,0,0,0
202506,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,101,3,6,Montgomery County                                           ,37,37,10148638,0,0,0,0,0,0,1,5,620426,20,20,6806121,0,0,0,0,0,0,0,0,0
202506,01,103,3,6,Morgan County                                               ,13,13,4048479,0,0,0,0,0,0,0,0,0,12,12,3750133,0,0,0,0,0,0,0,0,0
202506,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,109,3,6,Pike County                                                 ,5,5,787313,0,0,0,0,0,0,0,0,0,5,5,787313,0,0,0,0,0,0,0,0,0
202506,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,113,3,6,Russell County                                              ,23,23,3882832,1,2,310000,0,0,0,0,0,0,23,23,3882832,1,2,310000,0,0,0,0,0,0
202506,01,115,3,6,St. Clair County                                            ,24,24,5439785,0,0,0,0,0,0,0,0,0,24,24,5439785,0,0,0,0,0,0,0,0,0
202506,01,117,3,6,Shelby County                                               ,88,88,28503098,0,0,0,0,0,0,0,0,0,73,73,24310110,0,0,0,0,0,0,0,0,0
202506,01,119,3,6,Sumter County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,121,3,6,Talladega County                                            ,3,3,1375588,0,0,0,0,0,0,0,0,0,2,2,1088000,0,0,0,0,0,0,0,0,0
202506,01,123,3,6,Tallapoosa County                                           ,17,17,12237976,0,0,0,0,0,0,0,0,0,17,17,12237976,0,0,0,0,0,0,0,0,0
202506,01,125,3,6,Tuscaloosa County                                           ,47,47,13789577,1,2,201501,1,3,545691,1,5,768941,18,18,5540826,0,0,0,0,0,0,0,0,0
202506,01,127,3,6,Walker County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,020,4,9,Anchorage Municipality                                      ,13,13,5411046,3,6,1257037,1,3,447867,1,8,1475006,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,050,4,9,Bethel Census Area                                          ,2,2,593037,0,0,0,0,0,0,0,0,0,2,2,593037,0,0,0,0,0,0,0,0,0
202506,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,063,4,9,Chugach Census Area                                         ,2,2,463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,100,4,9,Haines Borough                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,105,4,9,Hoonah-Angoon Census Area                                   ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,110,4,9,Juneau City and Borough                                     ,1,1,257072,1,2,357920,0,0,0,0,0,0,1,1,257072,1,2,357920,0,0,0,0,0,0
202506,02,122,4,9,Kenai Peninsula Borough                                     ,8,8,2470500,0,0,0,1,3,500000,0,0,0,7,7,2170889,0,0,0,1,3,500000,0,0,0
202506,02,130,4,9,Ketchikan Gateway Borough                                   ,3,3,889556,1,2,399159,1,3,541073,0,0,0,3,3,889556,1,2,399159,1,3,541073,0,0,0
202506,02,150,4,9,Kodiak Island Borough                                       ,1,1,304960,0,0,0,0,0,0,0,0,0,1,1,304960,0,0,0,0,0,0,0,0,0
202506,02,170,4,9,Matanuska-Susitna Borough                                   ,2,2,781836,1,2,412839,0,0,0,1,5,778055,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,195,4,9,Petersburg Borough                                          ,1,1,399063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,198,4,9,Prince of Wales-Hyder Census Area                           ,1,1,359539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,220,4,9,Sitka City and Borough                                      ,1,1,218007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,230,4,9,Skagway Municipality                                        ,2,2,700000,0,0,0,0,0,0,0,0,0,2,2,700000,0,0,0,0,0,0,0,0,0
202506,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,04,001,4,8,Apache County                                               ,11,11,2550105,0,0,0,0,0,0,0,0,0,11,11,2550105,0,0,0,0,0,0,0,0,0
202506,04,003,4,8,Cochise County                                              ,24,24,4634288,0,0,0,0,0,0,0,0,0,21,21,4213617,0,0,0,0,0,0,0,0,0
202506,04,005,4,8,Coconino County                                             ,25,25,7718319,0,0,0,1,3,750000,1,48,6000000,17,17,4890616,0,0,0,1,3,750000,1,48,6000000
202506,04,007,4,8,Gila County                                                 ,21,21,8855516,0,0,0,0,0,0,0,0,0,20,20,8389516,0,0,0,0,0,0,0,0,0
202506,04,009,4,8,Graham County                                               ,17,17,4798050,2,4,710000,0,0,0,0,0,0,17,17,4798050,2,4,710000,0,0,0,0,0,0
202506,04,011,4,8,Greenlee County                                             ,2,2,539970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,04,012,4,8,La Paz County                                               ,5,5,1007750,0,0,0,0,0,0,0,0,0,4,4,900000,0,0,0,0,0,0,0,0,0
202506,04,013,4,8,Maricopa County                                             ,1489,1489,507851936,24,48,5388232,0,0,0,9,1240,329107767,1462,1462,499765508,24,48,5388232,0,0,0,7,1126,310604059
202506,04,015,4,8,Mohave County                                               ,164,164,32504321,0,0,0,0,0,0,0,0,0,162,162,32193015,0,0,0,0,0,0,0,0,0
202506,04,017,4,8,Navajo County                                               ,42,42,13163407,1,2,274000,0,0,0,0,0,0,36,36,11159817,0,0,0,0,0,0,0,0,0
202506,04,019,4,8,Pima County                                                 ,322,322,119748289,1,2,237727,0,0,0,2,49,7353379,255,255,102668565,0,0,0,0,0,0,0,0,0
202506,04,021,4,8,Pinal County                                                ,650,650,148023684,0,0,0,0,0,0,1,8,767629,563,563,125227352,0,0,0,0,0,0,1,8,767629
202506,04,023,4,8,Santa Cruz County                                           ,16,16,4113858,0,0,0,0,0,0,0,0,0,16,16,4113858,0,0,0,0,0,0,0,0,0
202506,04,025,4,8,Yavapai County                                              ,141,141,56642799,1,2,350000,0,0,0,2,144,23957232,138,138,54701726,1,2,350000,0,0,0,2,144,23957232
202506,04,027,4,8,Yuma County                                                 ,55,55,10788108,0,0,0,1,3,204787,1,16,1382160,44,44,9221060,0,0,0,1,3,204787,1,16,1382160
202506,05,001,3,7,Arkansas County                                             ,2,2,392640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,005,3,7,Baxter County                                               ,3,3,546167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,007,3,7,Benton County                                               ,397,397,138788599,18,36,6079203,0,0,0,4,31,2342326,324,324,119522687,14,28,5004175,0,0,0,0,0,0
202506,05,009,3,7,Boone County                                                ,1,1,101786,1,2,350000,0,0,0,1,10,1111111,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,015,3,7,Carroll County                                              ,2,2,459361,0,0,0,0,0,0,0,0,0,1,1,180000,0,0,0,0,0,0,0,0,0
202506,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,019,3,7,Clark County                                                ,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
202506,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,023,3,7,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,027,3,7,Columbia County                                             ,1,1,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,029,3,7,Conway County                                               ,1,1,127772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,031,3,7,Craighead County                                            ,49,49,8273240,3,6,412712,5,15,777469,2,10,567445,4,4,1117650,0,0,0,0,0,0,0,0,0
202506,05,033,3,7,Crawford County                                             ,6,6,1958153,0,0,0,0,0,0,0,0,0,5,5,1744820,0,0,0,0,0,0,0,0,0
202506,05,035,3,7,Crittenden County                                           ,3,3,812921,0,0,0,0,0,0,0,0,0,2,2,579800,0,0,0,0,0,0,0,0,0
202506,05,037,3,7,Cross County                                                ,1,1,41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,043,3,7,Drew County                                                 ,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,045,3,7,Faulkner County                                             ,28,28,6389209,0,0,0,0,0,0,0,0,0,27,27,6103701,0,0,0,0,0,0,0,0,0
202506,05,047,3,7,Franklin County                                             ,1,1,190645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,051,3,7,Garland County                                              ,7,7,2724310,0,0,0,0,0,0,0,0,0,7,7,2724310,0,0,0,0,0,0,0,0,0
202506,05,053,3,7,Grant County                                                ,3,3,466365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,055,3,7,Greene County                                               ,16,16,3300000,2,4,420000,0,0,0,0,0,0,16,16,3300000,2,4,420000,0,0,0,0,0,0
202506,05,057,3,7,Hempstead County                                            ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,059,3,7,Hot Spring County                                           ,1,1,296017,0,0,0,0,0,0,0,0,0,1,1,296017,0,0,0,0,0,0,0,0,0
202506,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,1,5,250000,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,065,3,7,Izard County                                                ,2,2,265000,0,0,0,0,0,0,0,0,0,2,2,265000,0,0,0,0,0,0,0,0,0
202506,05,067,3,7,Jackson County                                              ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,069,3,7,Jefferson County                                            ,3,3,358462,0,0,0,0,0,0,0,0,0,2,2,210000,0,0,0,0,0,0,0,0,0
202506,05,071,3,7,Johnson County                                              ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,075,3,7,Lawrence County                                             ,3,3,870398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,085,3,7,Lonoke County                                               ,9,9,1984532,0,0,0,0,0,0,0,0,0,8,8,1564532,0,0,0,0,0,0,0,0,0
202506,05,087,3,7,Madison County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,089,3,7,Marion County                                               ,18,18,2341340,0,0,0,0,0,0,0,0,0,18,18,2341340,0,0,0,0,0,0,0,0,0
202506,05,091,3,7,Miller County                                               ,1,1,155057,0,0,0,0,0,0,0,0,0,1,1,155057,0,0,0,0,0,0,0,0,0
202506,05,093,3,7,Mississippi County                                          ,4,4,524616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,105,3,7,Perry County                                                ,1,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,111,3,7,Poinsett County                                             ,4,4,806874,0,0,0,0,0,0,0,0,0,2,2,380000,0,0,0,0,0,0,0,0,0
202506,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,115,3,7,Pope County                                                 ,2,2,335920,0,0,0,0,0,0,0,0,0,2,2,335920,0,0,0,0,0,0,0,0,0
202506,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,119,3,7,Pulaski County                                              ,139,139,36684924,4,8,936000,0,0,0,6,105,10235000,138,138,36397336,4,8,936000,0,0,0,6,105,10235000
202506,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,125,3,7,Saline County                                               ,16,16,4006434,0,0,0,0,0,0,0,0,0,9,9,2033800,0,0,0,0,0,0,0,0,0
202506,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,131,3,7,Sebastian County                                            ,15,15,4015540,4,8,814860,0,0,0,0,0,0,15,15,4015540,4,8,814860,0,0,0,0,0,0
202506,05,133,3,7,Sevier County                                               ,1,1,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,135,3,7,Sharp County                                                ,2,2,344373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,139,3,7,Union County                                                ,1,1,174800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,141,3,7,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,143,3,7,Washington County                                           ,114,114,42010147,0,0,0,0,0,0,4,237,43664021,113,113,41707506,0,0,0,0,0,0,4,237,43664021
202506,05,145,3,7,White County                                                ,23,23,5614386,0,0,0,0,0,0,0,0,0,22,22,5489386,0,0,0,0,0,0,0,0,0
202506,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,05,149,3,7,Yell County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,06,001,4,9,Alameda County                                              ,55,55,18565760,3,6,871557,0,0,0,2,35,6280438,44,44,14769387,2,4,583224,0,0,0,0,0,0
202506,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,06,005,4,9,Amador County                                               ,5,5,1003685,0,0,0,0,0,0,0,0,0,5,5,1003685,0,0,0,0,0,0,0,0,0
202506,06,007,4,9,Butte County                                                ,70,70,15232850,1,2,155495,0,0,0,1,12,1049109,25,25,6678094,0,0,0,0,0,0,0,0,0
202506,06,009,4,9,Calaveras County                                            ,4,4,1593677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,06,011,4,9,Colusa County                                               ,1,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,06,013,4,9,Contra Costa County                                         ,124,124,44323088,0,0,0,0,0,0,2,44,9460679,124,124,44323088,0,0,0,0,0,0,2,44,9460679
202506,06,015,4,9,Del Norte County                                            ,1,1,325396,1,2,529946,0,0,0,1,28,8848773,0,0,0,0,0,0,0,0,0,0,0,0
202506,06,017,4,9,El Dorado County                                            ,38,38,17794825,0,0,0,0,0,0,0,0,0,37,37,17401082,0,0,0,0,0,0,0,0,0
202506,06,019,4,9,Fresno County                                               ,170,170,59990520,1,2,146427,0,0,0,2,27,3263798,80,80,30915363,0,0,0,0,0,0,0,0,0
