Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202508,01,049,3,6,DeKalb County                                               ,4,4,853892,0,0,0,0,0,0,0,0,0,3,3,510000,0,0,0,0,0,0,0,0,0
202508,01,051,3,6,Elmore County                                               ,7,7,1842806,0,0,0,0,0,0,0,0,0,6,6,1620000,0,0,0,0,0,0,0,0,0
202508,01,053,3,6,Escambia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,055,3,6,Etowah County                                               ,18,18,7566312,0,0,0,0,0,0,0,0,0,16,16,7265176,0,0,0,0,0,0,0,0,0
202508,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,061,3,6,Geneva County                                               ,2,2,310180,0,0,0,1,3,262500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,065,3,6,Hale County                                                 ,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
202508,01,067,3,6,Henry County                                                ,3,3,725000,0,0,0,0,0,0,0,0,0,3,3,725000,0,0,0,0,0,0,0,0,0
202508,01,069,3,6,Houston County                                              ,27,27,7896952,0,0,0,0,0,0,0,0,0,16,16,5437802,0,0,0,0,0,0,0,0,0
202508,01,071,3,6,Jackson County                                              ,3,3,935609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,073,3,6,Jefferson County                                            ,135,135,53136897,2,4,2063259,0,0,0,2,42,7914621,110,110,48957515,0,0,0,0,0,0,0,0,0
202508,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,077,3,6,Lauderdale County                                           ,9,9,900761,0,0,0,18,72,5007272,4,24,1669090,8,8,850761,0,0,0,18,72,5007272,4,24,1669090
202508,01,079,3,6,Lawrence County                                             ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,081,3,6,Lee County                                                  ,138,138,40885404,0,0,0,0,0,0,0,0,0,97,97,34025780,0,0,0,0,0,0,0,0,0
202508,01,083,3,6,Limestone County                                            ,27,27,7912684,0,0,0,0,0,0,0,0,0,26,26,7696434,0,0,0,0,0,0,0,0,0
202508,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,087,3,6,Macon County                                                ,1,1,495230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,089,3,6,Madison County                                              ,217,217,62551016,0,0,0,0,0,0,6,48,8267184,96,96,32599229,0,0,0,0,0,0,6,48,8267184
202508,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,095,3,6,Marshall County                                             ,12,12,2360600,0,0,0,0,0,0,0,0,0,5,5,1200000,0,0,0,0,0,0,0,0,0
202508,01,097,3,6,Mobile County                                               ,81,81,23495373,1,2,325000,0,0,0,0,0,0,78,78,22778437,1,2,325000,0,0,0,0,0,0
202508,01,099,3,6,Monroe County                                               ,1,1,303753,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,101,3,6,Montgomery County                                           ,38,38,11516718,0,0,0,0,0,0,1,5,620426,22,22,8370819,0,0,0,0,0,0,0,0,0
202508,01,103,3,6,Morgan County                                               ,42,42,7615217,0,0,0,0,0,0,0,0,0,41,41,7316871,0,0,0,0,0,0,0,0,0
202508,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,107,3,6,Pickens County                                              ,1,1,123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,109,3,6,Pike County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,113,3,6,Russell County                                              ,14,14,2594659,0,0,0,0,0,0,0,0,0,14,14,2594659,0,0,0,0,0,0,0,0,0
202508,01,115,3,6,St. Clair County                                            ,27,27,5854748,0,0,0,0,0,0,0,0,0,20,20,4345145,0,0,0,0,0,0,0,0,0
202508,01,117,3,6,Shelby County                                               ,86,86,25149115,0,0,0,0,0,0,0,0,0,75,75,22503033,0,0,0,0,0,0,0,0,0
202508,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,121,3,6,Talladega County                                            ,12,12,2383868,0,0,0,0,0,0,1,8,1257580,11,11,2096280,0,0,0,0,0,0,1,8,1257580
202508,01,123,3,6,Tallapoosa County                                           ,24,24,11687134,0,0,0,0,0,0,0,0,0,24,24,11687134,0,0,0,0,0,0,0,0,0
202508,01,125,3,6,Tuscaloosa County                                           ,32,32,9094290,1,2,201501,1,4,727587,1,5,768941,3,3,978977,0,0,0,0,0,0,0,0,0
202508,01,127,3,6,Walker County                                               ,1,1,109174,0,0,0,0,0,0,0,0,0,1,1,109174,0,0,0,0,0,0,0,0,0
202508,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,020,4,9,Anchorage Municipality                                      ,12,12,4994812,2,4,838025,1,3,447867,1,9,1659381,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,063,4,9,Chugach Census Area                                         ,2,2,463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,090,4,9,Fairbanks North Star Borough                                ,3,3,1266641,0,0,0,0,0,0,0,0,0,3,3,1266641,0,0,0,0,0,0,0,0,0
202508,02,100,4,9,Haines Borough                                              ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,105,4,9,Hoonah-Angoon Census Area                                   ,1,1,296519,0,0,0,0,0,0,0,0,0,1,1,296519,0,0,0,0,0,0,0,0,0
202508,02,110,4,9,Juneau City and Borough                                     ,4,4,855753,1,2,345507,0,0,0,0,0,0,4,4,855753,1,2,345507,0,0,0,0,0,0
202508,02,122,4,9,Kenai Peninsula Borough                                     ,7,7,2298291,0,0,0,0,0,0,1,24,3225180,4,4,1426000,0,0,0,0,0,0,1,24,3225180
202508,02,130,4,9,Ketchikan Gateway Borough                                   ,1,1,296519,1,2,399159,0,0,0,0,0,0,1,1,296519,1,2,399159,0,0,0,0,0,0
202508,02,150,4,9,Kodiak Island Borough                                       ,2,2,460576,0,0,0,0,0,0,0,0,0,2,2,460576,0,0,0,0,0,0,0,0,0
202508,02,170,4,9,Matanuska-Susitna Borough                                   ,3,3,1051914,1,2,412839,0,0,0,1,5,778055,2,2,686312,0,0,0,0,0,0,0,0,0
202508,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,185,4,9,North Slope Borough                                         ,1,1,296519,0,0,0,0,0,0,0,0,0,1,1,296519,0,0,0,0,0,0,0,0,0
202508,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,195,4,9,Petersburg Borough                                          ,1,1,399063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,220,4,9,Sitka City and Borough                                      ,1,1,218007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,04,001,4,8,Apache County                                               ,14,14,3316328,0,0,0,1,3,256167,0,0,0,13,13,3028730,0,0,0,1,3,256167,0,0,0
202508,04,003,4,8,Cochise County                                              ,35,35,4649177,0,0,0,2,8,300000,0,0,0,33,33,4432906,0,0,0,2,8,300000,0,0,0
202508,04,005,4,8,Coconino County                                             ,63,63,17832879,0,0,0,0,0,0,0,0,0,57,57,15712102,0,0,0,0,0,0,0,0,0
202508,04,007,4,8,Gila County                                                 ,14,14,6407873,0,0,0,0,0,0,0,0,0,13,13,6146754,0,0,0,0,0,0,0,0,0
202508,04,009,4,8,Graham County                                               ,15,15,4506575,1,2,200000,0,0,0,0,0,0,13,13,3701500,1,2,200000,0,0,0,0,0,0
202508,04,011,4,8,Greenlee County                                             ,2,2,539970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,04,012,4,8,La Paz County                                               ,6,6,900000,0,0,0,0,0,0,0,0,0,6,6,900000,0,0,0,0,0,0,0,0,0
202508,04,013,4,8,Maricopa County                                             ,1140,1140,420484714,13,26,3762245,2,8,1500000,4,171,27535470,1117,1117,412860606,13,26,3762245,2,8,1500000,2,44,6911910
202508,04,015,4,8,Mohave County                                               ,44,44,10365802,7,14,1553391,0,0,0,0,0,0,41,41,9898843,7,14,1553391,0,0,0,0,0,0
202508,04,017,4,8,Navajo County                                               ,27,27,7144557,1,2,269420,0,0,0,0,0,0,21,21,5140967,0,0,0,0,0,0,0,0,0
202508,04,019,4,8,Pima County                                                 ,201,201,87162858,1,2,237727,0,0,0,3,54,8103724,145,145,72887268,0,0,0,0,0,0,0,0,0
202508,04,021,4,8,Pinal County                                                ,389,389,77202654,0,0,0,0,0,0,4,75,4469738,389,389,77202654,0,0,0,0,0,0,4,75,4469738
202508,04,023,4,8,Santa Cruz County                                           ,23,23,5659020,0,0,0,0,0,0,0,0,0,23,23,5659020,0,0,0,0,0,0,0,0,0
202508,04,025,4,8,Yavapai County                                              ,118,118,50057005,0,0,0,0,0,0,0,0,0,110,110,47412374,0,0,0,0,0,0,0,0,0
202508,04,027,4,8,Yuma County                                                 ,67,67,12842234,0,0,0,0,0,0,0,0,0,60,60,11972362,0,0,0,0,0,0,0,0,0
202508,05,001,3,7,Arkansas County                                             ,2,2,392640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,003,3,7,Ashley County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,005,3,7,Baxter County                                               ,6,6,700000,0,0,0,0,0,0,0,0,0,6,6,700000,0,0,0,0,0,0,0,0,0
202508,05,007,3,7,Benton County                                               ,349,349,122665924,19,38,6845606,0,0,0,27,483,51809504,280,280,104439810,14,28,5501820,0,0,0,20,423,47294360
202508,05,009,3,7,Boone County                                                ,1,1,101786,0,0,0,0,0,0,1,18,2000000,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,015,3,7,Carroll County                                              ,6,6,1465361,0,0,0,0,0,0,0,0,0,3,3,440000,0,0,0,0,0,0,0,0,0
202508,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,021,3,7,Clay County                                                 ,2,2,395091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,023,3,7,Cleburne County                                             ,1,1,441015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,027,3,7,Columbia County                                             ,1,1,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,029,3,7,Conway County                                               ,2,2,255544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,031,3,7,Craighead County                                            ,44,44,7112751,4,8,550283,5,20,1036625,3,17,964656,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,033,3,7,Crawford County                                             ,0,0,0,2,4,270000,0,0,0,0,0,0,0,0,0,2,4,270000,0,0,0,0,0,0
202508,05,035,3,7,Crittenden County                                           ,9,9,1379921,0,0,0,0,0,0,0,0,0,8,8,1146800,0,0,0,0,0,0,0,0,0
202508,05,037,3,7,Cross County                                                ,2,2,83334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,041,3,7,Desha County                                                ,1,1,253217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,043,3,7,Drew County                                                 ,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,045,3,7,Faulkner County                                             ,54,54,13081015,0,0,0,0,0,0,0,0,0,53,53,12795507,0,0,0,0,0,0,0,0,0
202508,05,047,3,7,Franklin County                                             ,1,1,190645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,051,3,7,Garland County                                              ,12,12,4500950,1,2,280000,0,0,0,0,0,0,12,12,4500950,1,2,280000,0,0,0,0,0,0
202508,05,053,3,7,Grant County                                                ,3,3,466365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,055,3,7,Greene County                                               ,15,15,2547000,1,2,195000,0,0,0,0,0,0,15,15,2547000,1,2,195000,0,0,0,0,0,0
202508,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,059,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,1,6,300000,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,065,3,7,Izard County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,067,3,7,Jackson County                                              ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,069,3,7,Jefferson County                                            ,7,7,908026,1,2,225000,0,0,0,0,0,0,6,6,759564,1,2,225000,0,0,0,0,0,0
202508,05,071,3,7,Johnson County                                              ,1,1,210821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,075,3,7,Lawrence County                                             ,5,5,1385290,0,0,0,0,0,0,1,5,616305,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,083,3,7,Logan County                                                ,1,1,61833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,085,3,7,Lonoke County                                               ,21,21,3550204,9,18,1999800,2,7,611900,0,0,0,20,20,3262616,9,18,1999800,2,7,611900,0,0,0
202508,05,087,3,7,Madison County                                              ,3,3,627288,0,0,0,0,0,0,0,0,0,3,3,627288,0,0,0,0,0,0,0,0,0
202508,05,089,3,7,Marion County                                               ,19,19,3572405,0,0,0,0,0,0,0,0,0,18,18,3269764,0,0,0,0,0,0,0,0,0
202508,05,091,3,7,Miller County                                               ,2,2,196364,0,0,0,0,0,0,0,0,0,2,2,196364,0,0,0,0,0,0,0,0,0
202508,05,093,3,7,Mississippi County                                          ,7,7,1377572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,1,3,150000,0,0,0,0,0,0,0,0,0,1,3,150000,0,0,0
202508,05,111,3,7,Poinsett County                                             ,5,5,1022064,0,0,0,1,3,241636,2,10,481667,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,115,3,7,Pope County                                                 ,0,0,0,5,10,1940375,0,0,0,0,0,0,0,0,0,5,10,1940375,0,0,0,0,0,0
202508,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,119,3,7,Pulaski County                                              ,82,82,21790777,0,0,0,2,8,1200000,0,0,0,82,82,21790777,0,0,0,2,8,1200000,0,0,0
202508,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,123,3,7,St. Francis County                                          ,1,1,296017,0,0,0,0,0,0,0,0,0,1,1,296017,0,0,0,0,0,0,0,0,0
202508,05,125,3,7,Saline County                                               ,78,78,17363295,0,0,0,0,0,0,0,0,0,72,72,15678249,0,0,0,0,0,0,0,0,0
202508,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,131,3,7,Sebastian County                                            ,16,16,4652188,3,6,597160,1,3,901440,0,0,0,15,15,4352500,2,4,366280,0,0,0,0,0,0
202508,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,135,3,7,Sharp County                                                ,2,2,344373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,139,3,7,Union County                                                ,1,1,174800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,141,3,7,Van Buren County                                            ,1,1,650000,0,0,0,0,0,0,0,0,0,1,1,650000,0,0,0,0,0,0,0,0,0
202508,05,143,3,7,Washington County                                           ,137,137,47525300,0,0,0,0,0,0,1,56,15144431,129,129,44376107,0,0,0,0,0,0,1,56,15144431
202508,05,145,3,7,White County                                                ,21,21,2739220,2,4,400000,0,0,0,0,0,0,20,20,2614220,2,4,400000,0,0,0,0,0,0
202508,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,05,149,3,7,Yell County                                                 ,1,1,400000,0,0,0,0,0,0,0,0,0,1,1,400000,0,0,0,0,0,0,0,0,0
202508,06,001,4,9,Alameda County                                              ,94,94,38085478,1,2,574096,0,0,0,3,36,6589784,82,82,33755090,0,0,0,0,0,0,1,5,1025230
202508,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,06,005,4,9,Amador County                                               ,5,5,1875762,0,0,0,0,0,0,0,0,0,2,2,454000,0,0,0,0,0,0,0,0,0
202508,06,007,4,9,Butte County                                                ,51,51,10011450,1,2,155495,0,0,0,1,11,961683,10,10,2221504,0,0,0,0,0,0,0,0,0
202508,06,009,4,9,Calaveras County                                            ,4,4,1593677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,06,011,4,9,Colusa County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,06,013,4,9,Contra Costa County                                         ,93,93,33484406,0,0,0,0,0,0,1,7,3168394,82,82,29054925,0,0,0,0,0,0,0,0,0
202508,06,015,4,9,Del Norte County                                            ,2,2,650791,1,2,529946,0,0,0,1,25,7900690,0,0,0,0,0,0,0,0,0,0,0,0
202508,06,017,4,9,El Dorado County                                            ,25,25,9043203,0,0,0,0,0,0,0,0,0,24,24,8595325,0,0,0,0,0,0,0,0,0
202508,06,019,4,9,Fresno County                                               ,168,168,53295472,1,2,437323,0,0,0,1,8,2178311,150,150,47204532,1,2,437323,0,0,0,0,0,0
