Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202510,01,049,3,6,DeKalb County                                               ,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,0,0,0,0,0,0,0,0,0
202510,01,051,3,6,Elmore County                                               ,12,12,2498920,0,0,0,0,0,0,0,0,0,9,9,1717080,0,0,0,0,0,0,0,0,0
202510,01,053,3,6,Escambia County                                             ,1,1,36667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,055,3,6,Etowah County                                               ,9,9,2061856,0,0,0,0,0,0,0,0,0,9,9,2061856,0,0,0,0,0,0,0,0,0
202510,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,061,3,6,Geneva County                                               ,1,1,125760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,065,3,6,Hale County                                                 ,1,1,594644,0,0,0,0,0,0,0,0,0,1,1,594644,0,0,0,0,0,0,0,0,0
202510,01,067,3,6,Henry County                                                ,6,6,961361,0,0,0,0,0,0,0,0,0,6,6,961361,0,0,0,0,0,0,0,0,0
202510,01,069,3,6,Houston County                                              ,29,29,8252629,0,0,0,0,0,0,1,6,510000,5,5,798331,0,0,0,0,0,0,0,0,0
202510,01,071,3,6,Jackson County                                              ,4,4,1134405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,073,3,6,Jefferson County                                            ,123,123,43155685,1,2,1031629,0,0,0,1,31,5841744,95,95,38457634,0,0,0,0,0,0,0,0,0
202510,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,077,3,6,Lauderdale County                                           ,12,12,1368332,0,0,0,0,0,0,0,0,0,11,11,1318332,0,0,0,0,0,0,0,0,0
202510,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,081,3,6,Lee County                                                  ,125,125,40304606,6,12,2799999,0,0,0,0,0,0,125,125,40304606,6,12,2799999,0,0,0,0,0,0
202510,01,083,3,6,Limestone County                                            ,52,52,15392868,0,0,0,0,0,0,0,0,0,52,52,15392868,0,0,0,0,0,0,0,0,0
202510,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,087,3,6,Macon County                                                ,2,2,781663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,089,3,6,Madison County                                              ,282,282,78832834,0,0,0,0,0,0,0,0,0,162,162,49254291,0,0,0,0,0,0,0,0,0
202510,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,095,3,6,Marshall County                                             ,16,16,2970866,0,0,0,0,0,0,0,0,0,11,11,2139000,0,0,0,0,0,0,0,0,0
202510,01,097,3,6,Mobile County                                               ,81,81,19835329,0,0,0,1,3,461363,0,0,0,80,80,19585152,0,0,0,1,3,461363,0,0,0
202510,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,101,3,6,Montgomery County                                           ,32,32,8014702,0,0,0,0,0,0,0,0,0,32,32,8014702,0,0,0,0,0,0,0,0,0
202510,01,103,3,6,Morgan County                                               ,16,16,4119572,0,0,0,0,0,0,0,0,0,5,5,1953640,0,0,0,0,0,0,0,0,0
202510,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,107,3,6,Pickens County                                              ,1,1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,109,3,6,Pike County                                                 ,1,1,1500000,0,0,0,0,0,0,0,0,0,1,1,1500000,0,0,0,0,0,0,0,0,0
202510,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,113,3,6,Russell County                                              ,10,10,2745113,0,0,0,0,0,0,0,0,0,10,10,2745113,0,0,0,0,0,0,0,0,0
202510,01,115,3,6,St. Clair County                                            ,34,34,8557850,0,0,0,0,0,0,0,0,0,21,21,5540869,0,0,0,0,0,0,0,0,0
202510,01,117,3,6,Shelby County                                               ,80,80,22038015,0,0,0,0,0,0,0,0,0,68,68,18981433,0,0,0,0,0,0,0,0,0
202510,01,119,3,6,Sumter County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,121,3,6,Talladega County                                            ,28,28,5083268,0,0,0,0,0,0,2,16,2515160,27,27,4795680,0,0,0,0,0,0,2,16,2515160
202510,01,123,3,6,Tallapoosa County                                           ,14,14,6772341,0,0,0,0,0,0,0,0,0,3,3,888050,0,0,0,0,0,0,0,0,0
202510,01,125,3,6,Tuscaloosa County                                           ,39,39,10079901,1,2,201501,1,4,727587,1,5,768941,12,12,2387877,0,0,0,0,0,0,0,0,0
202510,01,127,3,6,Walker County                                               ,3,3,1900000,0,0,0,0,0,0,0,0,0,3,3,1900000,0,0,0,0,0,0,0,0,0
202510,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,020,4,9,Anchorage Municipality                                      ,12,12,4994812,2,4,838025,1,3,447867,1,12,2212508,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,063,4,9,Chugach Census Area                                         ,1,1,206500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,1,2,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,100,4,9,Haines Borough                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,105,4,9,Hoonah-Angoon Census Area                                   ,2,2,593037,0,0,0,0,0,0,0,0,0,2,2,593037,0,0,0,0,0,0,0,0,0
202510,02,110,4,9,Juneau City and Borough                                     ,3,3,722934,1,2,256133,0,0,0,0,0,0,3,3,722934,1,2,256133,0,0,0,0,0,0
202510,02,122,4,9,Kenai Peninsula Borough                                     ,7,7,2631528,1,2,300000,0,0,0,0,0,0,5,5,2050000,1,2,300000,0,0,0,0,0,0
202510,02,130,4,9,Ketchikan Gateway Borough                                   ,4,4,1186075,0,0,0,1,3,541073,0,0,0,4,4,1186075,0,0,0,1,3,541073,0,0,0
202510,02,150,4,9,Kodiak Island Borough                                       ,1,1,206835,0,0,0,0,0,0,0,0,0,1,1,206835,0,0,0,0,0,0,0,0,0
202510,02,170,4,9,Matanuska-Susitna Borough                                   ,1,1,365602,0,0,0,0,0,0,1,5,778055,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,180,4,9,Nome Census Area                                            ,1,1,332400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,220,4,9,Sitka City and Borough                                      ,1,1,218007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,230,4,9,Skagway Municipality                                        ,1,1,296519,0,0,0,0,0,0,0,0,0,1,1,296519,0,0,0,0,0,0,0,0,0
202510,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,04,001,4,8,Apache County                                               ,5,5,1113381,0,0,0,0,0,0,0,0,0,5,5,1113381,0,0,0,0,0,0,0,0,0
202510,04,003,4,8,Cochise County                                              ,28,28,4411114,0,0,0,0,0,0,0,0,0,28,28,4411114,0,0,0,0,0,0,0,0,0
202510,04,005,4,8,Coconino County                                             ,18,18,6699203,0,0,0,0,0,0,0,0,0,10,10,3871500,0,0,0,0,0,0,0,0,0
202510,04,007,4,8,Gila County                                                 ,14,14,4609719,0,0,0,0,0,0,0,0,0,9,9,3748389,0,0,0,0,0,0,0,0,0
202510,04,009,4,8,Graham County                                               ,41,41,7148000,0,0,0,0,0,0,0,0,0,41,41,7148000,0,0,0,0,0,0,0,0,0
202510,04,011,4,8,Greenlee County                                             ,2,2,539970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,04,012,4,8,La Paz County                                               ,6,6,857750,0,0,0,0,0,0,0,0,0,5,5,750000,0,0,0,0,0,0,0,0,0
202510,04,013,4,8,Maricopa County                                             ,1257,1257,490691264,46,92,13787346,10,32,4820699,27,1324,287520296,1218,1218,476133051,46,92,13787346,9,28,3692065,23,1040,253173839
202510,04,015,4,8,Mohave County                                               ,174,174,36263249,1,2,233562,0,0,0,0,0,0,35,35,8048582,0,0,0,0,0,0,0,0,0
202510,04,017,4,8,Navajo County                                               ,34,34,10040832,1,2,274000,0,0,0,1,5,629167,28,28,8183335,0,0,0,0,0,0,0,0,0
202510,04,019,4,8,Pima County                                                 ,291,291,105742847,3,6,813102,0,0,0,4,74,11105103,223,223,88512123,1,2,337647,0,0,0,0,0,0
202510,04,021,4,8,Pinal County                                                ,565,565,126980961,0,0,0,1,3,196340,1,18,1689754,249,249,76317066,0,0,0,0,0,0,1,18,1689754
202510,04,023,4,8,Santa Cruz County                                           ,34,34,8731328,0,0,0,0,0,0,0,0,0,34,34,8731328,0,0,0,0,0,0,0,0,0
202510,04,025,4,8,Yavapai County                                              ,110,110,40267279,0,0,0,0,0,0,0,0,0,101,101,37013578,0,0,0,0,0,0,0,0,0
202510,04,027,4,8,Yuma County                                                 ,84,84,16281918,0,0,0,0,0,0,0,0,0,82,82,15975950,0,0,0,0,0,0,0,0,0
202510,05,001,3,7,Arkansas County                                             ,2,2,179998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,005,3,7,Baxter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,007,3,7,Benton County                                               ,251,251,85352087,16,32,3481333,0,0,0,5,241,45398234,185,185,68231741,13,26,2675062,0,0,0,1,200,42265380
202510,05,009,3,7,Boone County                                                ,1,1,101786,0,0,0,0,0,0,1,13,1444444,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,015,3,7,Carroll County                                              ,2,2,720861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,021,3,7,Clay County                                                 ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,023,3,7,Cleburne County                                             ,1,1,441015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,027,3,7,Columbia County                                             ,1,1,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,029,3,7,Conway County                                               ,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
202510,05,031,3,7,Craighead County                                            ,45,45,7587919,3,6,412712,4,12,621975,1,13,737678,4,4,952633,0,0,0,0,0,0,0,0,0
202510,05,033,3,7,Crawford County                                             ,2,2,471205,0,0,0,0,0,0,0,0,0,2,2,471205,0,0,0,0,0,0,0,0,0
202510,05,035,3,7,Crittenden County                                           ,4,4,726083,0,0,0,0,0,0,0,0,0,2,2,180000,0,0,0,0,0,0,0,0,0
202510,05,037,3,7,Cross County                                                ,2,2,83334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,043,3,7,Drew County                                                 ,1,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,045,3,7,Faulkner County                                             ,22,22,6757078,1,2,150000,0,0,0,5,92,13329510,21,21,6471570,1,2,150000,0,0,0,5,92,13329510
202510,05,047,3,7,Franklin County                                             ,1,1,190645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,051,3,7,Garland County                                              ,9,9,2132822,0,0,0,0,0,0,7,224,38133444,9,9,2132822,0,0,0,0,0,0,7,224,38133444
202510,05,053,3,7,Grant County                                                ,3,3,466365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,055,3,7,Greene County                                               ,13,13,2440000,0,0,0,0,0,0,0,0,0,13,13,2440000,0,0,0,0,0,0,0,0,0
202510,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,059,3,7,Hot Spring County                                           ,1,1,296017,0,0,0,0,0,0,0,0,0,1,1,296017,0,0,0,0,0,0,0,0,0
202510,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,1,5,250000,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,065,3,7,Izard County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,067,3,7,Jackson County                                              ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,069,3,7,Jefferson County                                            ,11,11,1418272,0,0,0,0,0,0,0,0,0,10,10,1269810,0,0,0,0,0,0,0,0,0
202510,05,071,3,7,Johnson County                                              ,2,2,419897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,075,3,7,Lawrence County                                             ,6,6,1669168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,079,3,7,Lincoln County                                              ,1,1,272187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,085,3,7,Lonoke County                                               ,10,10,2115022,4,8,816660,2,6,666180,0,0,0,6,6,1552040,3,6,636660,2,6,666180,0,0,0
202510,05,087,3,7,Madison County                                              ,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,0,0,0,0,0,0,0,0,0
202510,05,089,3,7,Marion County                                               ,33,33,2703000,0,0,0,0,0,0,0,0,0,33,33,2703000,0,0,0,0,0,0,0,0,0
202510,05,091,3,7,Miller County                                               ,2,2,676294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,093,3,7,Mississippi County                                          ,4,4,725891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,111,3,7,Poinsett County                                             ,3,3,526874,0,0,0,0,0,0,1,5,231667,1,1,100000,0,0,0,0,0,0,0,0,0
202510,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,115,3,7,Pope County                                                 ,0,0,0,1,2,212990,0,0,0,0,0,0,0,0,0,1,2,212990,0,0,0,0,0,0
202510,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,119,3,7,Pulaski County                                              ,89,89,27683224,0,0,0,0,0,0,0,0,0,89,89,27683224,0,0,0,0,0,0,0,0,0
202510,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,125,3,7,Saline County                                               ,41,41,10980956,0,0,0,0,0,0,0,0,0,35,35,9295910,0,0,0,0,0,0,0,0,0
202510,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,131,3,7,Sebastian County                                            ,11,11,2502496,3,6,593120,0,0,0,0,0,0,10,10,2427496,3,6,593120,0,0,0,0,0,0
202510,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,135,3,7,Sharp County                                                ,1,1,202929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,139,3,7,Union County                                                ,2,2,474800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,141,3,7,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,143,3,7,Washington County                                           ,88,88,33569020,4,8,1716665,0,0,0,1,75,8402040,87,87,33266379,4,8,1716665,0,0,0,1,75,8402040
202510,05,145,3,7,White County                                                ,22,22,3420033,0,0,0,0,0,0,0,0,0,21,21,3295033,0,0,0,0,0,0,0,0,0
202510,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,05,149,3,7,Yell County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,06,001,4,9,Alameda County                                              ,164,164,50429629,1,2,574096,0,0,0,2,28,5011187,152,152,46099241,0,0,0,0,0,0,0,0,0
202510,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202510,06,005,4,9,Amador County                                               ,6,6,1042088,0,0,0,0,0,0,0,0,0,6,6,1042088,0,0,0,0,0,0,0,0,0
202510,06,007,4,9,Butte County                                                ,56,56,11152272,1,2,155495,1,3,342420,1,10,874258,12,12,2783943,0,0,0,0,0,0,0,0,0
202510,06,009,4,9,Calaveras County                                            ,6,6,2842096,0,0,0,0,0,0,0,0,0,1,1,850000,0,0,0,0,0,0,0,0,0
202510,06,011,4,9,Colusa County                                               ,0,0,0,0,0,0,0,0,0,1,5,413071,0,0,0,0,0,0,0,0,0,0,0,0
202510,06,013,4,9,Contra Costa County                                         ,54,54,19222354,0,0,0,0,0,0,1,6,1028807,48,48,18331851,0,0,0,0,0,0,1,6,1028807
202510,06,015,4,9,Del Norte County                                            ,1,1,325396,1,2,529946,0,0,0,1,22,6952607,0,0,0,0,0,0,0,0,0,0,0,0
202510,06,017,4,9,El Dorado County                                            ,24,24,12879060,0,0,0,0,0,0,0,0,0,24,24,12879060,0,0,0,0,0,0,0,0,0
202510,06,019,4,9,Fresno County                                               ,222,222,65060784,0,0,0,1,4,750000,0,0,0,211,211,60417511,0,0,0,1,4,750000,0,0,0
